,EVID,I,StdI,Io,Io_std,Io_ini,Depi,Ndata,Mag,StdM,Depth,Hmin,Hmax,Hmin_ini,Hmax_ini,StdIo_inv,RegID,Poids_int,eqStd,Poids_int_norm,Poids_evt,Poids,Poids_evt_norm,poids_grp,Hypo,gamma,beta,intercept,X,C2,C1
0,1779,4.0,0.8789358520041862,5.142149952689774,0.5,4.5,22.531344149970092,23,4.38,0.25,10.99999992600508,5.0,11.0,5.0,11.0,0.43479439158224736,-99,1.294451074611129,11.278820930430747,0.2436880825111878,0.03225806451612903,0.00786090588745767,0.14285714285714285,0.03481258321588397,25.07312241378212,0,-3.05,1,8.2675856841107,1.5180878045381094,1.9240960916044898
1,1779,4.5,0.5020458146424487,5.142149952689774,0.5,4.5,14.495696777880678,2,4.38,0.25,10.99999992600508,5.0,11.0,5.0,11.0,0.43479439158224736,-99,3.9674667724657815,6.442432436124401,0.7468991213124718,0.03225806451612903,0.0240935200423378,0.14285714285714285,0.10669987447321026,18.196846524834243,0,-3.05,1,8.342988203170279,1.5180878045381094,1.9240960916044898
2,1779,4.5,4.47213595499958,5.142149952689774,0.5,,0.0,0,4.38,0.25,10.99999992600508,5.0,11.0,5.0,11.0,0.43479439158224736,-99,0.04999999999999999,57.38805681662069,0.009412796176340422,0.03225806451612903,0.000303638586333562,0.14285714285714285,0.0013446851680486318,10.99999992600508,0,-3.05,1,7.676247680822264,1.5180878045381094,1.9240960916044898
3,2019111102,3.0,0.8038380541113114,8.49999999915,0.25,8.0,70.716169089548,40,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21154704098001145,-99,1.5476148056645371,24.264827578611104,0.052651078849226464,0.03225806451612903,0.0016984218983621439,0.25,0.013162769712306618,70.72909004526235,0,-3.05,1,8.641274115837543,1.5180878045381094,1.9240960916044898
4,2019111102,3.5,0.8566845868148714,8.49999999915,0.25,8.0,34.212348005723236,7,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21154704098001145,-99,1.3625677117772377,25.86006432763138,0.04635563046283237,0.03225806451612903,0.001495342918155883,0.25,0.011588907615708095,34.239047358155275,0,-3.05,1,8.180291101691815,1.5180878045381094,1.9240960916044898
5,2019111102,4.0,0.6134754214315937,8.49999999915,0.25,8.0,33.22867589874303,22,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21154704098001145,-99,2.6570863279225647,18.518500397708323,0.09039617690952559,0.03225806451612903,0.00291600570675889,0.25,0.0225990442273814,33.25616499106581,0,-3.05,1,8.64171010670523,1.5180878045381094,1.9240960916044898
6,2019111102,4.5,0.5686414115323567,8.49999999915,0.25,8.0,27.02877421264227,31,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21154704098001145,-99,3.0925948736740576,17.165131377296053,0.10521252184105899,0.03225806451612903,0.0033939523174535157,0.25,0.02630313046026475,27.062561655676294,0,-3.05,1,8.868725154565755,1.5180878045381094,1.9240960916044898
7,2019111102,5.0,0.42474077658796816,8.49999999915,0.25,8.0,21.57007465412782,24,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21154704098001145,-99,5.543091996454143,12.821316006128354,0.18858037071343767,0.03225806451612903,0.006083237764949602,0.25,0.047145092678359424,21.61239756514609,0,-3.05,1,9.070843991064418,1.5180878045381094,1.9240960916044898
8,2019111102,5.5,0.6254055840495436,8.49999999915,0.25,8.0,14.389841453926397,12,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21154704098001145,-99,2.5566806868406147,18.878626840377652,0.08698029764411438,0.03225806451612903,0.0028058160530359476,0.25,0.0217450744110286,14.45320535377616,0,-3.05,1,9.037890728435425,1.5180878045381094,1.9240960916044898
9,2019111102,6.0,0.6183347651264919,8.49999999915,0.25,8.0,11.335872600020203,27,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21154704098001145,-99,2.615487629387366,18.665185586719772,0.08898095630774189,0.03225806451612903,0.002870353429281996,0.25,0.022245239076935475,11.416199697498902,0,-3.05,1,9.225440749017814,1.5180878045381094,1.9240960916044898
