,EVID,I,StdI,Io,Io_std,Io_ini,Depi,Ndata,Mag,StdM,Depth,Hmin,Hmax,Hmin_ini,Hmax_ini,StdIo_inv,RegID,Poids_int,eqStd,Poids_int_norm,Poids_evt,Poids,Poids_evt_norm,poids_grp,Hypo,gamma,beta,intercept,X,C2,C1
0,1779,4.0,0.8789358520041862,5.219159121133699,0.5,4.5,22.531344149970092,23,4.38,0.25,10.9999999989,5.0,11.0,5.0,11.0,0.434210078306136,-99,1.294451074611129,10.719187565898398,0.2436880825111878,16.0,0.008703145803970993,0.14285714285714285,0.03481258321588397,25.064013420353984,0,-3.35,1,8.686819558285933,1.5061401623721031,2.3482642799000484
1,1779,4.5,0.5020458146424487,5.219159121133699,0.5,4.5,14.495696777880678,2,4.38,0.25,10.9999999989,5.0,11.0,5.0,11.0,0.434210078306136,-99,3.9674667724657815,6.122771350782306,0.7468991213124718,16.0,0.026674968618302566,0.14285714285714285,0.10669987447321026,18.184293349139345,0,-3.35,1,8.71998303652975,1.5061401623721031,2.3482642799000484
2,1779,4.5,4.47213595499958,5.219159121133699,0.5,,0.0,0,4.38,0.25,10.9999999989,5.0,11.0,5.0,11.0,0.434210078306136,-99,0.04999999999999999,54.54057200252918,0.009412796176340422,16.0,0.00033617129201215796,0.14285714285714285,0.0013446851680486318,10.979221262516445,0,-3.35,1,7.985914650416563,1.5061401623721031,2.3482642799000484
3,2019111102,3.0,0.8038380541113114,8.49999999915,0.25,8.0,70.716169089548,40,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805489783686,-99,1.5476148056645371,17.432366743536253,0.052651078849226464,16.0,0.0032906924280766544,0.25,0.013162769712306618,70.73621177122088,0,-3.35,1,9.196300022501447,1.5061401623721031,2.3482642799000484
4,2019111102,3.5,0.8566845868148714,8.49999999915,0.25,8.0,34.212348005723236,7,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805489783686,-99,1.3625677117772377,18.578418655984244,0.04635563046283237,16.0,0.0028972269039270237,0.25,0.011588907615708095,34.25375659845467,0,-3.35,1,8.641272494710691,1.5061401623721031,2.3482642799000484
5,2019111102,4.0,0.6134754214315937,8.49999999915,0.25,8.0,33.22867589874303,22,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805489783686,-99,2.6570863279225647,13.304083428053415,0.09039617690952559,16.0,0.00564976105684535,0.25,0.0225990442273814,33.27130876634053,0,-3.35,1,9.098934113720555,1.5061401623721031,2.3482642799000484
6,2019111102,4.5,0.5686414115323567,8.49999999915,0.25,8.0,27.02877421264227,31,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805489783686,-99,3.0925948736740576,12.331794421394113,0.10521252184105899,16.0,0.006575782615066188,0.25,0.02630313046026475,27.08116911212398,0,-3.35,1,9.299435820820399,1.5061401623721031,2.3482642799000484
7,2019111102,5.0,0.42474077658796816,8.49999999915,0.25,8.0,21.57007465412782,24,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805489783686,-99,5.543091996454143,9.211105334645625,0.18858037071343767,16.0,0.011786273169589856,0.25,0.047145092678359424,21.635692862168977,0,-3.35,1,9.472822205522975,1.5061401623721031,2.3482642799000484
8,2019111102,5.5,0.6254055840495436,8.49999999915,0.25,8.0,14.389841453926397,12,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805489783686,-99,2.5566806868406147,13.562805902067229,0.08698029764411438,16.0,0.00543626860275715,0.25,0.0217450744110286,14.48801650021841,0,-3.35,1,9.389379921927866,1.5061401623721031,2.3482642799000484
9,2019111102,6.0,0.6183347651264919,8.49999999915,0.25,8.0,11.335872600020203,27,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805489783686,-99,2.615487629387366,13.40946517875444,0.08898095630774189,16.0,0.005561309769233869,0.25,0.022245239076935475,11.460239641706936,0,-3.35,1,9.548298892087992,1.5061401623721031,2.3482642799000484
10,2019111102,7.0,0.4099186911246343,8.49999999915,0.25,8.0,3.3559606236040938,3,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805489783686,-99,5.95120015869867,8.889667417668017,0.2024645329421151,16.0,0.012654033308882196,0.25,0.050616133235528785,3.754671323650514,0,-3.35,1,8.924815951234606,1.5061401623721031,2.3482642799000484
11,2019111102,8.0,0.5020458146424487,8.49999999915,0.25,8.0,2.194709882092368,2,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805489783686,-99,3.9674667724657815,10.887574578165813,0.13497635529474344,16.0,0.008436022205921467,0.25,0.03374408882368587,2.7661953127023082,0,-3.35,1,9.480307517613006,1.5061401623721031,2.3482642799000484
12,2019111102,8.0,3.1622776601683795,8.49999999915,0.25,,0.0,0,4.93,0.25,1.9999999998,0.5,2.0,0.5,2.0,0.21355805489783686,-99,0.09999999999999998,68.57847004754187,0.003402079035204007,16.0,0.00021262993970025046,0.25,0.0008505197588010018,1.6837710775109318,0,-3.35,1,8.758048201688174,1.5061401623721031,2.3482642799000484
13,250038,3.0,0.598114624831142,5.780459960986884,0.25,5.5,131.123216947621,1151,4.49,0.25,10.000000001,10.0,18.0,10.0,18.0,0.3243986823230401,-99,2.7953175846931253,10.994765840595775,0.23162533603945007,16.0,0.00827233342998036,0.14285714285714285,0.03308933371992144,132.352929785072,0,-3.35,1,10.107807423836167,1.5061401623721031,2.3482642799000484
14,250038,3.5,0.755218682684444,5.780459960986884,0.25,5.5,94.84270999929758,586,4.49,0.25,10.000000001,10.0,18.0,10.0,18.0,0.3243986823230401,-99,1.753293205925749,13.882711155746897,0.14528121248978568,16.0,0.00518861473177806,0.14285714285714285,0.02075445892711224,96.53569101638097,0,-3.35,1,10.14870449740291,1.5061401623721031,2.3482642799000484
15,250038,4.0,0.7965163078390692,5.780459960986884,0.25,5.5,53.21078927609957,602,4.49,0.25,10.000000001,10.0,18.0,10.0,18.0,0.3243986823230401,-99,1.5761975789545648,14.641859485343401,0.13060673173205778,16.0,0.004664526133287779,0.14285714285714285,0.018658104533151115,56.172841261456476,0,-3.35,1,9.860913411020007,1.5061401623721031,2.3482642799000484
16,250038,4.5,0.7310241846485876,5.780459960986884,0.25,5.5,24.38798197532025,115,4.49,0.25,10.000000001,10.0,18.0,10.0,18.0,0.3243986823230401,-99,1.8712702360658588,13.437958880027011,0.15505701378004916,16.0,0.005537750492144613,0.14285714285714285,0.022151001968578454,30.31127949836266,0,-3.35,1,9.463374301731672,1.5061401623721031,2.3482642799000484
17,250038,5.0,1.0640234947214036,5.780459960986884,0.25,5.5,11.918727842984527,82,4.49,0.25,10.000000001,10.0,18.0,10.0,18.0,0.3243986823230401,-99,0.8832783071864739,19.55927624517954,0.07319012188051034,16.0,0.002613932924303941,0.14285714285714285,0.010455731697215764,21.58833188077415,0,-3.35,1,9.469633937835088,1.5061401623721031,2.3482642799000484
18,250038,5.5,0.9512247334050015,5.780459960986884,0.25,5.5,9.825197084421857,5,4.49,0.25,10.000000001,10.0,18.0,10.0,18.0,0.3243986823230401,-99,1.1051818187075535,17.48576739537801,0.09157746924520939,16.0,0.0032706239016146214,0.14285714285714285,0.013082495606458485,20.50693779546441,0,-3.35,1,9.894867727095043,1.5061401623721031,2.3482642799000484
