,EVID,I,StdI,Io,Io_std,Io_ini,Depi,Ndata,Mag,StdM,Depth,Hmin,Hmax,Hmin_ini,Hmax_ini,StdIo_inv,RegID,Poids_int,eqStd,Poids_int_norm,Poids_evt,Poids,Poids_evt_norm,poids_grp,Hypo,C1,C2,beta,gamma
70,3736,4.0,4.47213595499958,4.998212458329443,0.5,,0.0,0,4.2,0.25,9.866337466848835,2.0,10.0,2.0,10.0,0.4995600350849224,-99,0.04999999999999999,57.452337924387855,0.012118380338569794,16.0,0.0003029595084642448,0.1,0.0012118380338569793,3.7,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
71,3775,3.0,0.7937704390944573,4.401174110284603,0.5,4.0,20.330836574477257,39,3.62,0.25,8.723791611636516,4.0,15.0,4.0,15.0,0.4273893675099642,-99,1.5871214364722077,11.760605133873995,0.28920157515929795,16.0,0.007230039378982449,0.1,0.028920157515929797,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
72,3775,3.5,0.6222876796709649,4.401174110284603,0.5,4.0,12.762032178945631,13,3.62,0.25,8.723791611636516,4.0,15.0,4.0,15.0,0.4273893675099642,-99,2.5823648078620267,9.219894468020117,0.4705525065111888,16.0,0.01176381266277972,0.1,0.04705525065111888,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
73,3775,4.0,0.887896529748943,4.401174110284603,0.5,4.0,7.733200122205365,11,3.62,0.25,8.723791611636516,4.0,15.0,4.0,15.0,0.4273893675099642,-99,1.2684556370265085,13.155189424825277,0.23113503467204963,16.0,0.005778375866801241,0.1,0.023113503467204963,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
74,3775,4.0,4.47213595499958,4.401174110284603,0.5,,0.0,0,3.62,0.25,8.723791611636516,4.0,15.0,4.0,15.0,0.4273893675099642,-99,0.04999999999999999,66.25974271824933,0.009110883657463665,16.0,0.00022777209143659164,0.1,0.0009110883657463666,8.0,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
75,3783,3.0,0.9055497908282587,5.226810614316886,0.5,5.0,59.464086662549676,77,3.96,0.25,13.582355530277066,7.0,18.0,7.0,18.0,0.4988173339506025,-99,1.2194818215936567,11.636485365904521,0.2954039756974582,16.0,0.007385099392436453,0.1,0.029540397569745813,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
76,3783,3.5,1.162212563026585,5.226810614316886,0.5,5.0,41.5568810956855,25,3.96,0.25,13.582355530277066,7.0,18.0,7.0,18.0,0.4988173339506025,-99,0.7403360008824462,14.934650329232023,0.1793369889899875,16.0,0.004483424724749687,0.1,0.01793369889899875,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
77,3783,4.0,1.307442217650287,5.226810614316886,0.5,5.0,26.28820115379199,30,3.96,0.25,13.582355530277066,7.0,18.0,7.0,18.0,0.4988173339506025,-99,0.5849988216900115,16.8008787441029,0.14170853115278345,16.0,0.0035427132788195858,0.1,0.014170853115278343,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
78,3783,4.5,1.1665340093784073,5.226810614316886,0.5,5.0,12.038669514273677,9,3.96,0.25,13.582355530277066,7.0,18.0,7.0,18.0,0.4988173339506025,-99,0.7348609846192937,14.990181728766142,0.17801073586960078,16.0,0.004450268396740019,0.1,0.017801073586960075,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
79,3783,5.0,1.1190794999203735,5.226810614316886,0.5,5.0,11.923735837030172,4,3.96,0.25,13.582355530277066,7.0,18.0,7.0,18.0,0.4988173339506025,-99,0.7985058823349869,14.380382344516361,0.19342790362492177,16.0,0.0048356975906230434,0.1,0.019342790362492174,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
80,3783,5.0,4.47213595499958,5.226810614316886,0.5,,0.0,0,3.96,0.25,13.582355530277066,7.0,18.0,7.0,18.0,0.4988173339506025,-99,0.04999999999999999,57.46778931624495,0.012111864665248353,16.0,0.0003027966166312088,0.1,0.0012111864665248352,15.0,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
81,3795,3.0,0.7379925801312301,6.052585939132811,0.5,6.0,78.23173629355814,38,4.07,0.25,7.362569345441956,4.0,8.0,4.0,8.0,0.41496810126248884,-99,1.836098641220138,16.333516732509178,0.14993415893422143,16.0,0.0037483539733555353,0.1,0.014993415893422141,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
