,EVID,I,StdI,Io,Io_std,Io_ini,Depi,Ndata,Mag,StdM,Depth,Hmin,Hmax,Hmin_ini,Hmax_ini,StdIo_inv,RegID,Poids_int,eqStd,Poids_int_norm,Poids_evt,Poids,Poids_evt_norm,poids_grp,Hypo,C1,C2,beta,gamma
53,3649,3.5,1.0639393036156424,4.4655700815492905,0.5,4.0,14.15223573657364,3,3.75,0.25,7.972611045339926,2.0,8.0,2.0,8.0,0.4693222979417928,-99,0.8834181029800843,21.01768385966907,0.0905503807566471,16.0,0.0022637595189161776,0.1,0.00905503807566471,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
54,3649,4.0,0.5020458146424487,4.4655700815492905,0.5,4.0,15.06058772193721,2,3.75,0.25,7.972611045339926,2.0,8.0,2.0,8.0,0.4693222979417928,-99,3.9674667724657815,9.917708819822817,0.406665457357309,16.0,0.010166636433932726,0.1,0.040666545735730905,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
55,3649,4.0,4.47213595499958,4.4655700815492905,0.5,,0.0,0,3.75,0.25,7.972611045339926,2.0,8.0,2.0,8.0,0.4693222979417928,-99,0.04999999999999999,88.34520856614255,0.005125001426345485,16.0,0.00012812503565863713,0.1,0.0005125001426345485,5.0,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
56,3680,3.0,0.6081528990256952,4.910276375072927,0.5,4.5,15.17804808028929,9,3.56,0.25,4.491565180870011,3.0,5.5,3.0,5.5,0.27509390349865515,-99,2.70379921317626,14.724937545479284,0.1844816050392868,16.0,0.0046120401259821696,0.1,0.018448160503928678,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
57,3680,3.5,0.4099186911246343,4.910276375072927,0.5,4.5,13.906369276461138,3,3.56,0.25,4.491565180870011,3.0,5.5,3.0,5.5,0.27509390349865515,-99,5.95120015869867,9.925180222284565,0.40605343467685157,16.0,0.01015133586692129,0.1,0.04060534346768516,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
58,3680,4.0,0.71,4.910276375072927,0.5,4.5,7.380271538477438,1,3.56,0.25,4.491565180870011,3.0,5.5,3.0,5.5,0.27509390349865515,-99,1.9837333862328903,17.19091641927463,0.13535114489228386,16.0,0.003383778622307097,0.1,0.013535114489228388,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
59,3680,4.5,0.5020458146424487,4.910276375072927,0.5,4.5,4.289641380945798,2,3.56,0.25,4.491565180870011,3.0,5.5,3.0,5.5,0.27509390349865515,-99,3.9674667724657815,12.155813574880252,0.2707022897845678,16.0,0.006767557244614195,0.1,0.02707022897845678,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
60,3680,4.5,4.47213595499958,4.910276375072927,0.5,,0.0,0,3.56,0.25,4.491565180870011,3.0,5.5,3.0,5.5,0.27509390349865515,-99,0.04999999999999999,108.2818527014517,0.0034115256070100138,16.0,8.528814017525035e-05,0.1,0.0003411525607010014,4.5,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
61,3681,3.0,0.37347846260228446,4.832005731958674,0.5,4.5,17.3119349037815,8,3.67,0.25,4.554031456618776,1.0,7.0,1.0,7.0,0.27491156585947396,-99,7.1691699410364516,8.743351494092336,0.5232438294313906,16.0,0.013081095735784766,0.1,0.05232438294313906,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
62,3681,3.5,0.71,4.832005731958674,0.5,4.5,10.493762356337193,1,3.67,0.25,4.554031456618776,1.0,7.0,1.0,7.0,0.27491156585947396,-99,1.9837333862328903,16.62151953167965,0.14478332388830728,16.0,0.003619583097207682,0.1,0.014478332388830728,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
63,3681,4.0,0.5808730815455845,4.832005731958674,0.5,4.5,8.307032473855836,5,3.67,0.25,4.554031456618776,1.0,7.0,1.0,7.0,0.27491156585947396,-99,2.9637222302740214,13.598582070897011,0.21630807776825106,16.0,0.0054077019442062765,0.1,0.021630807776825106,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
64,3681,4.5,0.8071951598401357,4.832005731958674,0.5,4.5,4.519981499421367,2,3.67,0.25,4.554031456618776,1.0,7.0,1.0,7.0,0.27491156585947396,-99,1.5347685875671346,18.89691565515506,0.11201550523344624,16.0,0.002800387630836156,0.1,0.011201550523344624,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
65,3681,4.5,4.47213595499958,4.832005731958674,0.5,,0.0,0,3.67,0.25,4.554031456618776,1.0,7.0,1.0,7.0,0.27491156585947396,-99,0.04999999999999999,104.69534524556667,0.003649263678604784,16.0,9.12315919651196e-05,0.1,0.0003649263678604784,4.0,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
66,3736,2.0,0.8287188499629244,4.9999999995,0.5,4.0,91.29105433605937,52,4.2,0.25,9.999999999001199,2.0,10.0,2.0,10.0,0.6847273711842924,-99,1.4560811016711064,19.46156811616007,0.10560982672555363,16.0,0.0026402456681388414,0.1,0.010560982672555366,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
67,3736,3.0,0.6413952463632762,4.9999999995,0.5,4.0,89.92756928047903,33,4.2,0.25,9.999999999001199,2.0,10.0,2.0,10.0,0.6847273711842924,-99,2.430796074047643,15.062475382379219,0.17630608067826814,16.0,0.004407652016956705,0.1,0.01763060806782682,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
68,3736,3.5,0.4591413997890326,4.9999999995,0.5,4.0,105.42906403230401,14,4.2,0.25,9.999999999001199,2.0,10.0,2.0,10.0,0.6847273711842924,-99,4.743589424304459,10.782440422759908,0.34405340237093446,16.0,0.008601335059273364,0.1,0.034405340237093456,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
69,3736,4.0,0.4425083215797251,4.9999999995,0.5,4.0,94.86977691538118,24,4.2,0.25,9.999999999001199,2.0,10.0,2.0,10.0,0.6847273711842924,-99,5.106897197618446,10.391830525849349,0.37040418114534607,16.0,0.009260104528633654,0.1,0.037040418114534616,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
70,3736,4.0,4.47213595499958,4.9999999995,0.5,,0.0,0,4.2,0.25,9.999999999001199,2.0,10.0,2.0,10.0,0.6847273711842924,-99,0.04999999999999999,105.02328807513753,0.0036265090798976774,16.0,9.066272699744195e-05,0.1,0.0003626509079897678,3.7,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
71,3775,3.0,0.7937704390944573,4.36157305815841,0.5,4.0,20.330836574477257,39,3.62,0.25,7.8775323165707585,4.0,15.0,4.0,15.0,0.4277358307415063,-99,1.5871214364722077,11.760605133873995,0.28920157515929795,16.0,0.007230039378982449,0.1,0.028920157515929797,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
72,3775,3.5,0.6222876796709649,4.36157305815841,0.5,4.0,12.762032178945631,13,3.62,0.25,7.8775323165707585,4.0,15.0,4.0,15.0,0.4277358307415063,-99,2.5823648078620267,9.219894468020117,0.4705525065111888,16.0,0.01176381266277972,0.1,0.04705525065111888,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
73,3775,4.0,0.887896529748943,4.36157305815841,0.5,4.0,7.733200122205365,11,3.62,0.25,7.8775323165707585,4.0,15.0,4.0,15.0,0.4277358307415063,-99,1.2684556370265085,13.155189424825277,0.23113503467204963,16.0,0.005778375866801241,0.1,0.023113503467204963,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
74,3775,4.0,4.47213595499958,4.36157305815841,0.5,,0.0,0,3.62,0.25,7.8775323165707585,4.0,15.0,4.0,15.0,0.4277358307415063,-99,0.04999999999999999,66.25974271824933,0.009110883657463665,16.0,0.00022777209143659164,0.1,0.0009110883657463666,8.0,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
75,3783,3.0,0.7275082048459176,5.999999998258558,0.5,5.0,57.54424060615276,77,3.96,0.25,13.391214906545832,7.0,18.0,7.0,18.0,0.3502958126807289,-99,1.889401294938221,19.945173234924287,0.1005505304001059,16.0,0.0025137632600026483,0.1,0.010055053040010593,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
76,3783,3.5,0.9906739462680829,5.999999998258558,0.5,5.0,43.51791998028473,25,3.96,0.25,13.391214906545832,7.0,18.0,7.0,18.0,0.3502958126807289,-99,1.0189163160943808,27.16005585370391,0.054224889276347145,16.0,0.001355622231908679,0.1,0.005422488927634716,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
77,3783,4.0,0.789460987271833,5.999999998258558,0.5,5.0,39.643179632098104,30,3.96,0.25,13.391214906545832,7.0,18.0,7.0,18.0,0.3502958126807289,-99,1.6044960535724306,21.64365439244218,0.08538838712760585,16.0,0.0021347096781901467,0.1,0.008538838712760587,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
78,3783,4.5,0.2801049717117535,5.999999998258558,0.5,5.0,49.3512570506759,9,3.96,0.25,13.391214906545832,7.0,18.0,7.0,18.0,0.3502958126807289,-99,12.74554366704017,7.679284092662204,0.6782948542440288,16.0,0.016957371356100724,0.1,0.0678294854244029,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
79,3783,5.0,0.8213825011638723,5.999999998258558,0.5,5.0,39.06121164633997,4,3.96,0.25,13.391214906545832,7.0,18.0,7.0,18.0,0.3502958126807289,-99,1.482207844092857,22.51880620551707,0.07888042909995327,16.0,0.001972010727498832,0.1,0.007888042909995329,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
80,3783,5.0,4.47213595499958,5.999999998258558,0.5,,0.0,0,3.96,0.25,13.391214906545832,7.0,18.0,7.0,18.0,0.3502958126807289,-99,0.04999999999999999,122.60690086855001,0.002660909851959047,16.0,6.652274629897619e-05,0.1,0.00026609098519590475,15.0,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
81,3795,3.0,0.6236591031652847,6.982794850811606,0.5,6.0,101.35645758900307,38,4.07,0.25,7.993957195473445,4.0,8.0,4.0,8.0,0.3285889185498561,-99,2.5710200784673187,18.242394187627504,0.12019774487168557,16.0,0.00300494362179214,0.1,0.01201977448716856,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
82,3795,3.5,0.8078918470532155,6.982794850811606,0.5,6.0,86.61882526647786,34,4.07,0.25,7.993957195473445,4.0,8.0,4.0,8.0,0.3285889185498561,-99,1.5321227071381154,23.63130989368295,0.07162825985181986,16.0,0.0017907064962954969,0.1,0.0071628259851819875,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
83,3795,4.0,0.6092672543925205,6.982794850811606,0.5,6.0,70.03560269571298,32,4.07,0.25,7.993957195473445,4.0,8.0,4.0,8.0,0.3285889185498561,-99,2.6939177112694175,17.821424178420553,0.12594333139455977,16.0,0.0031485832848639947,0.1,0.012594333139455979,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
84,3795,4.5,0.38901597377906255,6.982794850811606,0.5,6.0,44.08059250297596,6,4.07,0.25,7.993957195473445,4.0,8.0,4.0,8.0,0.3285889185498561,-99,6.607925388145902,11.37894516883314,0.3089270817398601,16.0,0.007723177043496504,0.1,0.030892708173986014,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
85,3795,5.0,0.4099186911246343,6.982794850811606,0.5,6.0,66.76798459576646,3,4.07,0.25,7.993957195473445,4.0,8.0,4.0,8.0,0.3285889185498561,-99,5.95120015869867,11.990361898702343,0.27822452432266764,16.0,0.006955613108066692,0.1,0.02782245243226677,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
86,3795,6.0,0.71,6.982794850811606,0.5,6.0,64.47250440523061,1,4.07,0.25,7.993957195473445,4.0,8.0,4.0,8.0,0.3285889185498561,-99,1.9837333862328903,20.767916009690488,0.0927415081075559,16.0,0.002318537702688898,0.1,0.009274150810755591,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
87,3795,6.0,4.47213595499958,6.982794850811606,0.5,,0.0,0,4.07,0.25,7.993957195473445,4.0,8.0,4.0,8.0,0.3285889185498561,-99,0.04999999999999999,130.81259703851865,0.0023375497118509458,16.0,5.843874279627365e-05,0.1,0.0002337549711850946,6.0,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
88,250038,3.0,0.598114624831142,5.672954096176205,0.25,5.5,131.123216947621,1151,4.49,0.25,16.795616463804112,10.0,18.0,10.0,18.0,0.31871957308095056,-99,2.7953175846931253,10.994765840595775,0.23162533603945007,16.0,0.008272333429980358,0.14285714285714285,0.033089333719921434,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
89,250038,3.5,0.755218682684444,5.672954096176205,0.25,5.5,94.84270999929758,586,4.49,0.25,16.795616463804112,10.0,18.0,10.0,18.0,0.31871957308095056,-99,1.753293205925749,13.882711155746899,0.14528121248978568,16.0,0.005188614731778059,0.14285714285714285,0.020754458927112238,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
90,250038,4.0,0.7965163078390692,5.672954096176205,0.25,5.5,53.21078927609957,602,4.49,0.25,16.795616463804112,10.0,18.0,10.0,18.0,0.31871957308095056,-99,1.5761975789545648,14.641859485343403,0.13060673173205778,16.0,0.004664526133287778,0.14285714285714285,0.018658104533151112,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
91,250038,4.5,0.7310241846485876,5.672954096176205,0.25,5.5,24.38798197532025,115,4.49,0.25,16.795616463804112,10.0,18.0,10.0,18.0,0.31871957308095056,-99,1.8712702360658588,13.437958880027013,0.15505701378004916,16.0,0.0055377504921446125,0.14285714285714285,0.02215100196857845,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
92,250038,5.0,1.0640234947214036,5.672954096176205,0.25,5.5,11.918727842984527,82,4.49,0.25,16.795616463804112,10.0,18.0,10.0,18.0,0.31871957308095056,-99,0.8832783071864739,19.55927624517954,0.07319012188051034,16.0,0.0026139329243039405,0.14285714285714285,0.010455731697215762,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
93,250038,5.5,0.9512247334050015,5.672954096176205,0.25,5.5,9.825197084421857,5,4.49,0.25,16.795616463804112,10.0,18.0,10.0,18.0,0.31871957308095056,-99,1.1051818187075535,17.485767395378012,0.09157746924520939,16.0,0.003270623901614621,0.14285714285714285,0.013082495606458484,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
94,250038,5.5,3.1622776601683795,5.672954096176205,0.25,,0.0,0,4.49,0.25,16.795616463804112,10.0,18.0,10.0,18.0,0.31871957308095056,-99,0.09999999999999998,58.13016594655946,0.008286190353032042,16.0,0.00029593536975114435,0.14285714285714285,0.0011837414790045774,14.0,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
95,250038,6.0,0.71,5.672954096176205,0.25,5.5,15.036035258908932,1,4.49,0.25,16.795616463804112,10.0,18.0,10.0,18.0,0.31871957308095056,-99,1.9837333862328903,13.05148448598268,0.16437592447990565,16.0,0.005870568731425201,0.14285714285714285,0.023482274925700805,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
96,310037,3.0,0.597504088575018,5.50000000055,0.25,6.0,50.85167708702728,194,4.85,0.25,10.090652406811357,10.0,16.0,10.0,16.0,0.3189857769196478,-99,2.801033075845915,9.332982782766225,0.18368726734486118,16.0,0.011480454209053826,0.25,0.0459218168362153,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
97,310037,3.5,0.5007751037887622,5.50000000055,0.25,6.0,31.0660031926483,73,4.85,0.25,10.090652406811357,10.0,16.0,10.0,16.0,0.3189857769196478,-99,3.9876271176115514,7.822081072022138,0.2615022060041624,16.0,0.016343887875260154,0.25,0.06537555150104062,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
98,310037,4.0,0.8315161024521981,5.50000000055,0.25,6.0,19.94899121675203,129,4.85,0.25,10.090652406811357,10.0,16.0,10.0,16.0,0.3189857769196478,-99,1.4463009529414925,12.988238266766086,0.09484610235238285,16.0,0.005927881397023929,0.25,0.023711525588095715,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
99,310037,4.5,0.5386535700318604,5.50000000055,0.25,6.0,15.17484874746134,19,4.85,0.25,10.090652406811357,10.0,16.0,10.0,16.0,0.3189857769196478,-99,3.4465208875948354,8.413740744389456,0.22601732523208043,16.0,0.014126082827005029,0.25,0.056504331308020114,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
100,310037,5.0,0.9719203252126409,5.50000000055,0.25,6.0,9.229784886176306,34,4.85,0.25,10.090652406811357,10.0,16.0,10.0,16.0,0.3189857769196478,-99,1.0586165303933013,15.181344922782488,0.06942237823283048,16.0,0.004338898639551906,0.25,0.017355594558207624,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
