;Beta values during inversion
0;-4.0
1;-3.617940605750525
2;-3.498267130242545
3;-3.4275575423122437
4;-3.3841858705305508
5;-3.3548355703034547
6;-3.3317501382504315
7;-3.3135801711833484
8;-3.299281091878991
9;-3.288004669487613
10;-3.279052367540934
11;-3.2718901925716395
12;-3.2661939773299404
13;-3.2617341366653845
14;-3.2582764157319657
15;-3.255620446802764
16;-3.2536047890657165
17;-3.2520992313002406
18;-3.2509982861706925
