;Beta values during inversion
0;-3.0
1;-3.0459882286343127
2;-3.084256510888459
3;-3.116698621542659
4;-3.144194106990364
5;-3.1674165242507315
6;-3.1867282916626607
7;-3.2021592670504093
8;-3.214418472354966
9;-3.2242347603235904
10;-3.232117265335398
11;-3.2384149385777654
12;-3.2433987028108344
13;-3.2472778114763234
14;-3.2502095627745433
15;-3.252306293636219
16;-3.2536355141838196
17;-3.25424227280015
