;Beta values during inversion
0;-3.0
1;-3.0468143764426037
2;-3.08626646997369
3;-3.119926490429526
4;-3.148636007365267
5;-3.1730540078876253
6;-3.193560190315931
7;-3.210182256814684
8;-3.223555015103933
9;-3.2343460723081425
10;-3.2430730520498923
11;-3.2500951535624765
12;-3.255688360696581
13;-3.26006494414427
14;-3.2633837279546376
15;-3.2657550646901767
16;-3.2672436911367853
17;-3.267910736881499
