;Beta values during inversion
0;-3.0
1;-3.0361738401891376
2;-3.066889360448812
3;-3.0935094303119484
4;-3.116504651862667
5;-3.1363488376226667
6;-3.153486104214092
7;-3.167935023748174
8;-3.179986569879206
9;-3.1899207331696418
10;-3.1980844398116406
11;-3.204760784196295
12;-3.210163502676518
13;-3.2144746125911965
14;-3.2178452303484986
15;-3.2203559935848234
16;-3.2220275239052123
17;-3.2228865220473804
