;Beta values during inversion
0;-3.0
1;-3.036405348308546
2;-3.0672477754868406
3;-3.0939295230208064
4;-3.1169319111229057
5;-3.1367432685881047
6;-3.153812161775051
7;-3.168142999373128
8;-3.1800342297864654
9;-3.189794637723317
10;-3.1977876772929417
11;-3.2042965222960653
12;-3.2095374634528073
13;-3.213696775300662
14;-3.216926854618228
15;-3.21930533249765
16;-3.2208500899543795
17;-3.2215839544186817
