;Beta values during inversion
0;-3.0
1;-3.0355555798315677
2;-3.065703298294864
3;-3.0918087094329616
4;-3.1143434011663205
5;-3.133789831537428
6;-3.150589954314919
7;-3.164762699364226
8;-3.1765897948637183
9;-3.186345542982993
10;-3.1943675131734843
11;-3.2009317922455103
12;-3.2062518500080777
13;-3.210516255820112
14;-3.2138733872255285
15;-3.2163978296264757
16;-3.2181112142280472
17;-3.2190315539743355
