EVID;I;StdI;Io;Io_std;Io_ini;Depi;Ndata;Mag;StdM;Depth;Hmin;Hmax;Hmin_ini;Hmax_ini;StdIo_inv;RegID;Poids_int;eqStd;Poids_int_norm;Poids_evt;Poids
640001;3.5;0.75888847551028;7.996313475191789;0.25;7.5;112.98588536070258;117;5.14;0.25;5.737444279830662;2.0;7.0;2.0;7.0;0.25;-99;1.7363772402778561;47.63675768897523;0.006610082354834981;0.06666666666666667;0.0004406721569889987
640001;4.0;0.7466429555514904;7.996313475191789;0.25;7.5;84.51383899134498;175;5.14;0.25;5.737444279830662;2.0;7.0;2.0;7.0;0.25;-99;1.7938001503646988;46.86808497107669;0.006828681260604774;0.06666666666666667;0.0004552454173736516
640001;4.5;0.5896763606323197;7.996313475191789;0.25;7.5;53.44474981195736;187;5.14;0.25;5.737444279830662;2.0;7.0;2.0;7.0;0.25;-99;2.875891944716045;37.015017111006415;0.010948014151082522;0.06666666666666667;0.0007298676100721682
640001;5.0;0.6929776596608875;7.996313475191789;0.25;7.5;45.3434007674415;146;5.14;0.25;5.737444279830662;2.0;7.0;2.0;7.0;0.25;-99;2.0823874227764905;43.49942043189148;0.007927282182656648;0.06666666666666667;0.0005284854788437765
640001;5.5;0.6641406945582081;7.996313475191789;0.25;7.5;33.89907114396737;87;5.14;0.25;5.737444279830662;2.0;7.0;2.0;7.0;0.25;-99;2.267147707993542;41.689273666705596;0.008630632049758155;0.06666666666666667;0.000575375469983877
640001;6.0;0.6355362449743679;7.996313475191789;0.25;7.5;27.23905822697766;88;5.14;0.25;5.737444279830662;2.0;7.0;2.0;7.0;0.25;-99;2.475821629326551;39.89372230754749;0.009425016918046812;0.06666666666666667;0.0006283344612031208
640001;6.5;0.5459016161211421;7.996313475191789;0.25;7.5;21.577181000593825;36;5.14;0.25;5.737444279830662;2.0;7.0;2.0;7.0;0.25;-99;3.35560814561321;34.26719979071623;0.012774209243556439;0.06666666666666667;0.0008516139495704292
640001;7.0;0.5966993788969933;7.996313475191789;0.25;7.5;8.82551608219391;30;5.14;0.25;5.737444279830662;2.0;7.0;2.0;7.0;0.25;-99;2.808593124978479;37.45586425800592;0.010691819396550194;0.06666666666666667;0.0007127879597700129
640001;7.5;0.5020458146424487;7.996313475191789;0.25;7.5;6.800606549156702;2;5.14;0.25;5.737444279830662;2.0;7.0;2.0;7.0;0.25;-99;3.9674667724657815;31.514294382722557;0.015103447279620853;0.06666666666666667;0.001006896485308057
740150;3.0;0.5706612440568947;6.114031530134979;0.25;6.0;83.08090352257744;190;4.19;0.25;9.143069546396083;7.0;13.0;7.0;13.0;0.25;-99;3.0707413866315525;35.82140496645242;0.011689771660901667;0.06666666666666667;0.0007793181107267778
