;Beta values during inversion
0;-4.0
1;-3.6254186350793076
2;-3.504212912755099
3;-3.4314272482180943
4;-3.385415300603923
5;-3.353411182103233
6;-3.327398491340684
7;-3.306250799141092
8;-3.289049463747472
9;-3.2750223855622504
10;-3.263513955368463
11;-3.254006555104979
12;-3.2461788306918304
13;-3.2398008893502337
14;-3.234630859859598
15;-3.2304553519029495
16;-3.227097104477859
17;-3.224408408416311
18;-3.2222650627154614
19;-3.2205613882045223
20;-3.2192088207481087
21;-3.218145156068897
