;Beta values during inversion
0;-4.0
1;-3.658704808078158
2;-3.531644646310964
3;-3.4583411135732973
4;-3.411172131699361
5;-3.380424413330533
6;-3.3572470452410346
7;-3.338702281131542
8;-3.3238555443535986
9;-3.3119355802054957
10;-3.302319690457969
11;-3.2945269781857793
12;-3.288190797934051
13;-3.2830687080936105
14;-3.2789866775120116
15;-3.2757612750278415
16;-3.2732283071792456
17;-3.271251919803376
18;-3.2697191351428305
19;-3.268536679188141
