;Beta values during inversion
0;-4.0
1;-3.613623028423887
2;-3.493030400146403
3;-3.4209630197508
4;-3.377221812187584
5;-3.3466780143330657
6;-3.3226887610807068
7;-3.3038309020085252
8;-3.289006376659174
9;-3.27732807160862
10;-3.268070159989559
11;-3.2606835750301446
12;-3.2548319172681315
13;-3.250258212965289
14;-3.246712422253058
15;-3.2439871846993964
16;-3.2419158076921413
17;-3.2403638371424184
18;-3.239222065972625
