;Beta values during inversion
0;-4.0
1;-3.640949938650578
2;-3.5157402683916903
3;-3.4407474605755004
4;-3.39222934482778
5;-3.3593754482565372
6;-3.332577129902483
7;-3.3106971038555995
8;-3.2928136785218696
9;-3.2781483021568247
10;-3.2660458547294
11;-3.256008196280719
12;-3.2477248542466883
13;-3.240941559776799
14;-3.2354042429482925
15;-3.2308953029437895
16;-3.227233272534877
17;-3.2242657534667716
18;-3.221863589020815
19;-3.219919119877706
20;-3.218355245661108
21;-3.2171279524976555
