EVID;I;StdI;Io;Io_std;Io_ini;Depi;Ndata;Mag;StdM;Depth;Hmin;Hmax;Hmin_ini;Hmax_ini;StdIo_inv;RegID;Poids_int;eqStd;Poids_int_norm;Poids_evt;Poids
640001;3.5;0.75888847551028;7.999990385468389;0.25;7.5;112.98588536070258;117;5.14;0.25;5.596817602896068;2.0;7.0;2.0;7.0;0.25;-99;1.7363772402778561;43.19550476171363;0.006967327830197478;0.07692307692307693;0.0005359482946305753
640001;4.0;0.7466429555514904;7.999990385468389;0.25;7.5;84.51383899134498;175;5.14;0.25;5.596817602896068;2.0;7.0;2.0;7.0;0.25;-99;1.7938001503646988;42.49849666005035;0.007197741032040048;0.07692307692307693;0.0005536723870800037
640001;4.5;0.5896763606323197;7.999990385468389;0.25;7.5;53.44474981195736;187;5.14;0.25;5.596817602896068;2.0;7.0;2.0;7.0;0.25;-99;2.875891944716045;33.56404645153725;0.011539705496171138;0.07692307692307693;0.000887669653551626
640001;5.0;0.6929776596608875;7.999990385468389;0.25;7.5;45.3434007674415;146;5.14;0.25;5.596817602896068;2.0;7.0;2.0;7.0;0.25;-99;2.0823874227764905;39.44389823223445;0.008355716435008188;0.07692307692307693;0.000642747418077553
640001;5.5;0.6641406945582081;7.999990385468389;0.25;7.5;33.89907114396737;87;5.14;0.25;5.596817602896068;2.0;7.0;2.0;7.0;0.25;-99;2.267147707993542;37.802514414185836;0.009097079226023576;0.07692307692307693;0.0006997753250787366
640001;6.0;0.6355362449743679;7.999990385468389;0.25;7.5;27.23905822697766;88;5.14;0.25;5.596817602896068;2.0;7.0;2.0;7.0;0.25;-99;2.475821629326551;36.17436524856021;0.009934397054093736;0.07692307692307693;0.0007641843887764413
640001;6.5;0.5459016161211421;7.999990385468389;0.25;7.5;21.577181000593825;36;5.14;0.25;5.596817602896068;2.0;7.0;2.0;7.0;0.25;-99;3.35560814561321;31.072412639725922;0.01346459828995861;0.07692307692307693;0.0010357383299968161
640001;7.0;0.5966993788969933;7.999990385468389;0.25;7.5;8.82551608219391;30;5.14;0.25;5.596817602896068;2.0;7.0;2.0;7.0;0.25;-99;2.808593124978479;33.96379269710954;0.011269664557589177;0.07692307692307693;0.0008668972736607059
640001;7.5;0.5020458146424487;7.999990385468389;0.25;7.5;6.800606549156702;2;5.14;0.25;5.596817602896068;2.0;7.0;2.0;7.0;0.25;-99;3.9674667724657815;28.57616511095974;0.01591972125525051;0.07692307692307693;0.0012245939427115778
740150;3.0;0.5706612440568947;6.118399028595099;0.25;6.0;83.08090352257744;190;4.19;0.25;8.95156158851964;7.0;13.0;7.0;13.0;0.25;-99;3.0707413866315525;32.481716721828256;0.012321551691724313;0.07692307692307693;0.000947811668594178
740150;3.5;0.7080587542157143;6.118399028595099;0.25;6.0;61.18999021325817;89;4.19;0.25;8.95156158851964;7.0;13.0;7.0;13.0;0.25;-99;1.9946256828678257;40.302305643437855;0.0080035666839585;0.07692307692307693;0.0006156589756891154
740150;4.0;0.8372845085474891;6.118399028595099;0.25;6.0;32.114866258181245;91;4.19;0.25;8.95156158851964;7.0;13.0;7.0;13.0;0.25;-99;1.4264412459067335;47.657762824179564;0.0057236892768516056;0.07692307692307693;0.00044028379052704663
740150;4.5;0.4553771287944969;6.118399028595099;0.25;6.0;26.616228926331182;24;4.19;0.25;8.95156158851964;7.0;13.0;7.0;13.0;0.25;-99;4.82233715607864;25.919809787586786;0.01934994487071575;0.07692307692307693;0.0014884572977473655
740150;5.0;0.7110630216104686;6.118399028595099;0.25;6.0;19.32624203741711;37;4.19;0.25;8.95156158851964;7.0;13.0;7.0;13.0;0.25;-99;1.977806555194501;40.47330685210466;0.007936078828439703;0.07692307692307693;0.0006104676021876695
740150;5.5;0.740572010931202;6.118399028595099;0.25;6.0;12.74255155227191;12;4.19;0.25;8.95156158851964;7.0;13.0;7.0;13.0;0.25;-99;1.8233305609838164;42.15294191028631;0.0073162337460489085;0.07692307692307693;0.0005627872112345314
740150;6.0;0.5621746655328201;6.118399028595099;0.25;6.0;3.2489267326763716;3;4.19;0.25;8.95156158851964;7.0;13.0;7.0;13.0;0.25;-99;3.1641528860144263;31.99866545029482;0.012696371474092933;0.07692307692307693;0.0009766439595456102
740153;3.0;0.4663344626349441;7.356233259443548;0.25;7.0;80.79253660776398;221;4.56;0.25;3.49999999965;1.0;3.5;1.0;3.5;0.25;-99;4.598381265003581;26.543495060659975;0.01845130713438246;0.07692307692307693;0.00141933131802942
740153;3.5;0.4593666826994864;7.356233259443548;0.25;7.0;67.89273416510218;78;4.56;0.25;3.49999999965;1.0;3.5;1.0;3.5;0.25;-99;4.738937856710139;26.146892949686737;0.019015299699130718;0.07692307692307693;0.0014627153614715938
