;Beta values during inversion
0;-4.0
1;-3.619014749842891
2;-3.4991212911467207
3;-3.4283387708354534
4;-3.3848482042069987
5;-3.3554959626998877
6;-3.3323943035808545
7;-3.3141991190528266
8;-3.299869481053451
9;-3.288559639359722
10;-3.2795728291236816
11;-3.2723757575543964
12;-3.2666439259132725
13;-3.2621495267148166
14;-3.2586594996331164
15;-3.255973576546232
16;-3.2539302782407513
17;-3.252399302148695
18;-3.2512750356850675
