;Beta values during inversion
0;-3.0
1;-3.0472385300004774
2;-3.087280121934253
3;-3.121600799574587
4;-3.151015822257579
5;-3.176170672009009
6;-3.1974515934137866
7;-3.214865955285154
8;-3.2289691247376857
9;-3.2403958542928963
10;-3.249686450360596
11;-3.257208930887492
12;-3.2632418284776197
13;-3.2679989367168565
14;-3.271640444158064
15;-3.2742779929419004
16;-3.275983207806688
17;-3.2768489959374114
