;Beta values during inversion
0;-4.0
1;-3.6531927501763306
2;-3.5285786862152935
3;-3.4567616928828135
4;-3.4109106465085413
5;-3.3813046533407567
6;-3.3591162358714777
7;-3.341422035476748
8;-3.3273124499140723
9;-3.3160344828435395
10;-3.306979572865722
11;-3.299679205675297
12;-3.2937779866628287
13;-3.2890429478021668
14;-3.28530655436275
15;-3.2823899643500978
16;-3.2801325449405603
17;-3.278400887399848
18;-3.2770841004502915
19;-3.2760929822463205
