EVID;I;StdI;Io;Io_std;Io_ini;Depi;Ndata;Mag;StdM;Depth;Hmin;Hmax;Hmin_ini;Hmax_ini;StdIo_inv;RegID;Poids_int;eqStd;Poids_int_norm;Poids_evt;Poids
640001;3.5;0.75888847551028;7.997645827282229;0.25;7.5;112.98588536070258;117;5.14;0.25;5.776270942611468;2.0;7.0;2.0;7.0;0.25;-99;1.7363772402778561;53.14401545076708;0.0060192196269578625;0.058823529411764705;0.0003540717427622272
640001;4.0;0.7466429555514904;7.997645827282229;0.25;7.5;84.51383899134498;175;5.14;0.25;5.776270942611468;2.0;7.0;2.0;7.0;0.25;-99;1.7938001503646988;52.28647692844994;0.006218278391040977;0.058823529411764705;0.0003657810818259398
640001;4.5;0.5896763606323197;7.997645827282229;0.25;7.5;53.44474981195736;187;5.14;0.25;5.776270942611468;2.0;7.0;2.0;7.0;0.25;-99;2.875891944716045;41.294301642048836;0.009969391925382976;0.058823529411764705;0.0005864348191401751
640001;5.0;0.6929776596608875;7.997645827282229;0.25;7.5;45.3434007674415;146;5.14;0.25;5.776270942611468;2.0;7.0;2.0;7.0;0.25;-99;2.0823874227764905;48.52836304740504;0.007218677459801706;0.058823529411764705;0.00042462808587068857
640001;5.5;0.6641406945582081;7.997645827282229;0.25;7.5;33.89907114396737;87;5.14;0.25;5.776270942611468;2.0;7.0;2.0;7.0;0.25;-99;2.267147707993542;46.5089462708628;0.007859156215951981;0.058823529411764705;0.00046230330682070476
640001;6.0;0.6355362449743679;7.997645827282229;0.25;7.5;27.23905822697766;88;5.14;0.25;5.776270942611468;2.0;7.0;2.0;7.0;0.25;-99;2.475821629326551;44.50581226672321;0.008582532527150874;0.058823529411764705;0.0005048548545382867
640001;6.5;0.5459016161211421;7.997645827282229;0.25;7.5;21.577181000593825;36;5.14;0.25;5.776270942611468;2.0;7.0;2.0;7.0;0.25;-99;3.35560814561321;38.228810764629536;0.011632346901311947;0.058823529411764705;0.0006842557000771734
640001;7.0;0.5966993788969933;7.997645827282229;0.25;7.5;8.82551608219391;30;5.14;0.25;5.776270942611468;2.0;7.0;2.0;7.0;0.25;-99;2.808593124978479;41.78611487049176;0.009736097934170193;0.058823529411764705;0.000572711643186482
640001;7.5;0.5020458146424487;7.997645827282229;0.25;7.5;6.800606549156702;2;5.14;0.25;5.776270942611468;2.0;7.0;2.0;7.0;0.25;-99;3.9674667724657815;35.15764356865611;0.01375337876595741;0.058823529411764705;0.0008090222803504359
740150;3.0;0.5706612440568947;6.119867191418403;0.25;6.0;83.08090352257744;190;4.19;0.25;9.152485783569734;7.0;13.0;7.0;13.0;0.25;-99;3.0707413866315525;39.96269669390012;0.010644845137895672;0.058823529411764705;0.0006261673610526866
740150;3.5;0.7080587542157143;6.119867191418403;0.25;6.0;61.18999021325817;89;4.19;0.25;9.152485783569734;7.0;13.0;7.0;13.0;0.25;-99;1.9946256828678257;49.58447332961388;0.006914447955348127;0.058823529411764705;0.00040673223266753686
740150;4.0;0.8372845085474891;6.119867191418403;0.25;6.0;32.114866258181245;91;4.19;0.25;9.152485783569734;7.0;13.0;7.0;13.0;0.25;-99;1.4264412459067335;58.633992075075234;0.00494481437840667;0.058823529411764705;0.0002908714340239218
