EVID;I;StdI;Io;Io_std;Io_ini;Depi;Ndata;Mag;StdM;Depth;Hmin;Hmax;Hmin_ini;Hmax_ini;StdIo_inv;RegID;Poids_int;eqStd;Poids_int_norm;Poids_evt;Poids
640001;3.5;0.75888847551028;7.951120403553629;0.25;7.5;112.98588536070258;117;5.14;0.25;5.926255658950324;2.0;7.0;2.0;7.0;0.25;-99;1.7363772402778561;42.4957731850613;0.007198663641248674;0.07692307692307693;0.0005537433570191288
640001;4.0;0.7466429555514904;7.951120403553629;0.25;7.5;84.51383899134498;175;5.14;0.25;5.926255658950324;2.0;7.0;2.0;7.0;0.25;-99;1.7938001503646988;41.81005604019103;0.007436727240234053;0.07692307692307693;0.0005720559415564656
640001;4.5;0.5896763606323197;7.951120403553629;0.25;7.5;53.44474981195736;187;5.14;0.25;5.926255658950324;2.0;7.0;2.0;7.0;0.25;-99;2.875891944716045;33.02033656154002;0.01192285771683721;0.07692307692307693;0.00091714290129517
640001;5.0;0.6929776596608875;7.951120403553629;0.25;7.5;45.3434007674415;146;5.14;0.25;5.926255658950324;2.0;7.0;2.0;7.0;0.25;-99;2.0823874227764905;38.804939589393946;0.008633150838199122;0.07692307692307693;0.0006640885260153171
640001;5.5;0.6641406945582081;7.951120403553629;0.25;7.5;33.89907114396737;87;5.14;0.25;5.926255658950324;2.0;7.0;2.0;7.0;0.25;-99;2.267147707993542;37.19014483641658;0.009399129058073677;0.07692307692307693;0.000723009927544129
640001;6.0;0.6355362449743679;7.951120403553629;0.25;7.5;27.23905822697766;88;5.14;0.25;5.926255658950324;2.0;7.0;2.0;7.0;0.25;-99;2.475821629326551;35.58837034540057;0.010264248304935228;0.07692307692307693;0.0007895575619180945
640001;6.5;0.5459016161211421;7.951120403553629;0.25;7.5;21.577181000593825;36;5.14;0.25;5.926255658950324;2.0;7.0;2.0;7.0;0.25;-99;3.35560814561321;30.569065163947407;0.013911662622483039;0.07692307692307693;0.001070127894037157
640001;7.0;0.5966993788969933;7.951120403553629;0.25;7.5;8.82551608219391;30;5.14;0.25;5.926255658950324;2.0;7.0;2.0;7.0;0.25;-99;2.808593124978479;33.41360724739335;0.011643850623501753;0.07692307692307693;0.0008956808171924426
640001;7.5;0.5020458146424487;7.951120403553629;0.25;7.5;6.800606549156702;2;5.14;0.25;5.926255658950324;2.0;7.0;2.0;7.0;0.25;-99;3.9674667724657815;28.11325478781213;0.01644830290348737;0.07692307692307693;0.0012652540694990284
740150;3.0;0.5706612440568947;6.114367874532442;0.25;6.0;83.08090352257744;190;4.19;0.25;9.10215560304653;7.0;13.0;7.0;13.0;0.25;-99;3.0707413866315525;31.95553968142741;0.012730663509552107;0.07692307692307693;0.0009792818084270853
740150;3.5;0.7080587542157143;6.114367874532442;0.25;6.0;61.18999021325817;89;4.19;0.25;9.10215560304653;7.0;13.0;7.0;13.0;0.25;-99;1.9946256828678257;39.64944150801044;0.008269308677913647;0.07692307692307693;0.000636100667531819
740150;4.0;0.8372845085474891;6.114367874532442;0.25;6.0;32.114866258181245;91;4.19;0.25;9.10215560304653;7.0;13.0;7.0;13.0;0.25;-99;1.4264412459067335;46.885746344579495;0.005913732623933204;0.07692307692307693;0.00045490250953332344
740150;4.5;0.4553771287944969;6.114367874532442;0.25;6.0;26.616228926331182;24;4.19;0.25;9.10215560304653;7.0;13.0;7.0;13.0;0.25;-99;4.82233715607864;25.499930231386475;0.01999242004908497;0.07692307692307693;0.0015378784653142285
740150;5.0;0.7110630216104686;6.114367874532442;0.25;6.0;19.32624203741711;37;4.19;0.25;9.10215560304653;7.0;13.0;7.0;13.0;0.25;-99;1.977806555194501;39.817672638031105;0.008199580026759416;0.07692307692307693;0.0006307369251353397
740150;5.5;0.740572010931202;6.114367874532442;0.25;6.0;12.74255155227191;12;4.19;0.25;9.10215560304653;7.0;13.0;7.0;13.0;0.25;-99;1.8233305609838164;41.470098992576915;0.007559154261450346;0.07692307692307693;0.0005814734047269498
