;Beta values during inversion
0;-4.0
1;-3.5993001777406946
2;-3.4778563904448716
3;-3.404811725557883
4;-3.359942624293774
5;-3.3252038832042583
6;-3.2972474758103925
7;-3.274715705589361
8;-3.256525765149814
9;-3.2417955961349243
10;-3.2298499996251624
11;-3.2202163960658243
12;-3.2124740551205964
13;-3.2062445477854147
14;-3.201236110379698
15;-3.1972113086519687
16;-3.193973244478426
17;-3.1913742520566366
18;-3.1893300534242326
19;-3.187771487171283
20;-3.1866141100218934
