;Beta values during inversion
0;-4.0
1;-3.6384824405090685
2;-3.5142922608873004
3;-3.4413227321134703
4;-3.3953281981975905
5;-3.3651947061521352
6;-3.341134405574734
7;-3.321953276559469
8;-3.306664006012727
9;-3.294443091471996
10;-3.284611185281107
11;-3.2766420348074288
12;-3.2701861047627454
13;-3.2650210906890056
14;-3.2609310915360528
15;-3.2577122812792685
16;-3.2551970754062354
17;-3.25324898958792
18;-3.251756339837269
19;-3.2506269652130184
