;Beta values during inversion
0;-2.0
1;-2.2011954814280674
2;-2.370476545745665
3;-2.5175759629752896
4;-2.648086712924314
5;-2.7610286111083835
6;-2.8566937061860074
7;-2.936579985302053
8;-3.0005885449876
9;-3.048682648986999
10;-3.085781542928367
11;-3.1143742964053964
12;-3.1362679420620196
13;-3.1528863372449174
14;-3.165372406670103
15;-3.1746460180221154
16;-3.1814376869296366
17;-3.186321288647095
18;-3.1897457008010868
19;-3.192059704660933
20;-3.1935323268194384
21;-3.194369383253263
