;Beta values during inversion
0;-4.0
1;-3.5921579886622172
2;-3.4473011021858655
3;-3.3729672791057337
4;-3.326704125791621
5;-3.290970618380933
6;-3.2627365526466217
7;-3.2402713480728775
8;-3.222321685477479
9;-3.20790961254919
10;-3.196391500205552
11;-3.1872748384268363
12;-3.180072542503299
13;-3.17437058588142
14;-3.1698498149776544
15;-3.1663121661140323
16;-3.1636242668390713
17;-3.161632113655129
18;-3.160195657414232
19;-3.159201696146599
