EVID;I;StdI;Io;Io_std;Io_ini;Depi;Ndata;Mag;StdM;Depth;Hmin;Hmax;Hmin_ini;Hmax_ini;StdIo_inv;RegID;Poids_int;eqStd;Poids_int_norm;Poids_evt;Poids
640001;3.5;0.75888847551028;7.9976810100695666;0.25;7.5;112.98588536070258;117;5.14;0.25;5.705125622954282;2.0;7.0;2.0;7.0;0.25;-99;1.7363772402778561;44.95041526851066;0.00692884137825641;0.07142857142857142;0.0004949172413040293
640001;4.0;0.7466429555514904;7.9976810100695666;0.25;7.5;84.51383899134498;175;5.14;0.25;5.705125622954282;2.0;7.0;2.0;7.0;0.25;-99;1.7938001503646988;44.22508971002684;0.00715798181285802;0.07142857142857142;0.0005112844152041443
640001;4.5;0.5896763606323197;7.9976810100695666;0.25;7.5;53.44474981195736;187;5.14;0.25;5.705125622954282;2.0;7.0;2.0;7.0;0.25;-99;2.875891944716045;34.92765819987441;0.011475961930227882;0.07142857142857142;0.0008197115664448487
640001;5.0;0.6929776596608875;7.9976810100695666;0.25;7.5;45.3434007674415;146;5.14;0.25;5.705125622954282;2.0;7.0;2.0;7.0;0.25;-99;2.0823874227764905;41.046391635625234;0.008309560737035237;0.07142857142857142;0.0005935400526453741
640001;5.5;0.6641406945582081;7.9976810100695666;0.25;7.5;33.89907114396737;87;5.14;0.25;5.705125622954282;2.0;7.0;2.0;7.0;0.25;-99;2.267147707993542;39.338323061283795;0.009046828353527093;0.07142857142857142;0.0006462020252519352
640001;6.0;0.6355362449743679;7.9976810100695666;0.25;7.5;27.23905822697766;88;5.14;0.25;5.705125622954282;2.0;7.0;2.0;7.0;0.25;-99;2.475821629326551;37.64402682565282;0.009879520966143812;0.07142857142857142;0.0007056800690102722
640001;6.5;0.5459016161211421;7.9976810100695666;0.25;7.5;21.577181000593825;36;5.14;0.25;5.705125622954282;2.0;7.0;2.0;7.0;0.25;-99;3.35560814561321;32.33479639270662;0.013390221911005074;0.07142857142857142;0.0009564444222146481
640001;7.0;0.5966993788969933;7.9976810100695666;0.25;7.5;8.82551608219391;30;5.14;0.25;5.705125622954282;2.0;7.0;2.0;7.0;0.25;-99;2.808593124978479;35.343644998492145;0.011207412656435944;0.07142857142857142;0.0008005294754597103
640001;7.5;0.5020458146424487;7.9976810100695666;0.25;7.5;6.800606549156702;2;5.14;0.25;5.705125622954282;2.0;7.0;2.0;7.0;0.25;-99;3.9674667724657815;29.73713342638592;0.015831783153019995;0.07142857142857142;0.0011308416537871423
740150;3.0;0.5706612440568947;6.11484902257329;0.25;6.0;83.08090352257744;190;4.19;0.25;9.102586467317948;7.0;13.0;7.0;13.0;0.25;-99;3.0707413866315525;33.80135649148469;0.012253489327130582;0.07142857142857142;0.0008752492376521844
740150;3.5;0.7080587542157143;6.11484902257329;0.25;6.0;61.18999021325817;89;4.19;0.25;9.102586467317948;7.0;13.0;7.0;13.0;0.25;-99;1.9946256828678257;41.9396736985625;0.007959356207281306;0.07142857142857142;0.0005685254433772361
740150;4.0;0.8372845085474891;6.11484902257329;0.25;6.0;32.114866258181245;91;4.19;0.25;9.102586467317948;7.0;13.0;7.0;13.0;0.25;-99;1.4264412459067335;49.593962185014995;0.005692072493825492;0.07142857142857142;0.00040657660670182085
740150;4.5;0.4553771287944969;6.11484902257329;0.25;6.0;26.616228926331182;24;4.19;0.25;9.102586467317948;7.0;13.0;7.0;13.0;0.25;-99;4.82233715607864;26.972857941123678;0.019243058738545905;0.07142857142857142;0.0013745041956104217
740150;5.0;0.7110630216104686;6.11484902257329;0.25;6.0;19.32624203741711;37;4.19;0.25;9.102586467317948;7.0;13.0;7.0;13.0;0.25;-99;1.977806555194501;42.11762219999553;0.007892241144341146;0.07142857142857142;0.0005637315103100819
