;Beta values during inversion
0;-3.0
1;-3.0339559590733964
2;-3.062633262383161
3;-3.0873404790784087
4;-3.1085988919754524
5;-3.1269326992115287
6;-3.142753588510745
7;-3.1560298021089093
8;-3.1670237312737775
9;-3.1760217378196325
10;-3.18336752914543
11;-3.189332521864188
12;-3.194149611659522
13;-3.1980149160345364
14;-3.2010487359410607
15;-3.203315036533926
16;-3.2048323945981334
17;-3.205596770742696
