;Beta values during inversion
0;-4.0
1;-3.6265393383696956
2;-3.5054863619125114
3;-3.434332430933461
4;-3.390359712328265
5;-3.3612535607651988
6;-3.3381762447100383
7;-3.319895563490913
8;-3.3054175456321526
9;-3.293924621079199
10;-3.284740267582852
11;-3.2773428286848314
12;-3.2714048185694082
13;-3.266710618175055
14;-3.2630389350745115
15;-3.2601906373340186
16;-3.258003765370557
17;-3.2563469085487533
18;-3.255112945791733
