EVID;I;StdI;Io;Io_std;Io_ini;Depi;Ndata;Mag;StdM;Depth;Hmin;Hmax;Hmin_ini;Hmax_ini;StdIo_inv;RegID;Poids_int;eqStd;Poids_int_norm;Poids_evt;Poids
640001;3.5;0.75888847551028;7.999214859795873;0.25;7.5;112.98588536070258;117;5.14;0.25;5.738189822946741;2.0;7.0;2.0;7.0;0.25;-99;1.7363772402778561;63.33406743279553;0.0052353356969942295;0.047619047619047616;0.00024930169985686805
640001;4.0;0.7466429555514904;7.999214859795873;0.25;7.5;84.51383899134498;175;5.14;0.25;5.738189822946741;2.0;7.0;2.0;7.0;0.25;-99;1.7938001503646988;62.31210094911934;0.005408471006551057;0.047619047619047616;0.0002575462384071932
640001;4.5;0.5896763606323197;7.999214859795873;0.25;7.5;53.44474981195736;187;5.14;0.25;5.738189822946741;2.0;7.0;2.0;7.0;0.25;-99;2.875891944716045;49.212240787687236;0.008671076428334637;0.047619047619047616;0.0004129084013492684
640001;5.0;0.6929776596608875;7.999214859795873;0.25;7.5;45.3434007674415;146;5.14;0.25;5.738189822946741;2.0;7.0;2.0;7.0;0.25;-99;2.0823874227764905;57.833390864016295;0.0062785879453758735;0.047619047619047616;0.00029898037835123203
640001;5.5;0.6641406945582081;7.999214859795873;0.25;7.5;33.89907114396737;87;5.14;0.25;5.738189822946741;2.0;7.0;2.0;7.0;0.25;-99;2.267147707993542;55.426762813508326;0.006835657051181983;0.047619047619047616;0.00032550747862771347
640001;6.0;0.6355362449743679;7.999214859795873;0.25;7.5;27.23905822697766;88;5.14;0.25;5.738189822946741;2.0;7.0;2.0;7.0;0.25;-99;2.475821629326551;53.03953966111722;0.007464827950249774;0.047619047619047616;0.0003554679976309416
640001;6.5;0.5459016161211421;7.999214859795873;0.25;7.5;21.577181000593825;36;5.14;0.25;5.738189822946741;2.0;7.0;2.0;7.0;0.25;-99;3.35560814561321;45.55896008809548;0.010117464513092932;0.047619047619047616;0.00048178402443299677
640001;7.0;0.5966993788969933;7.999214859795873;0.25;7.5;8.82551608219391;30;5.14;0.25;5.738189822946741;2.0;7.0;2.0;7.0;0.25;-99;2.808593124978479;49.79835630625209;0.008468164350725695;0.047619047619047616;0.00040324592146312834
640001;7.5;0.5020458146424487;7.999214859795873;0.25;7.5;6.800606549156702;2;5.14;0.25;5.738189822946741;2.0;7.0;2.0;7.0;0.25;-99;3.9674667724657815;41.898914669296346;0.01196227406044829;0.047619047619047616;0.0005696320981165852
740150;3.0;0.5706612440568947;6.120895838060679;0.25;6.0;83.08090352257744;190;4.19;0.25;9.104785079486946;7.0;13.0;7.0;13.0;0.25;-99;3.0707413866315525;47.625308432942155;0.009258565261484985;0.047619047619047616;0.00044088406007071354
