;Beta values during inversion
0;-3.0
1;-3.034464565483085
2;-3.0634200045025337
3;-3.0881851145271013
4;-3.1093346336023533
5;-3.127440170477088
6;-3.1429534093395475
7;-3.1558478544994277
8;-3.1664186749740395
9;-3.1749903659636547
10;-3.181916901836979
11;-3.187478102517117
12;-3.191922942689397
13;-3.195461240270237
14;-3.1982221281354186
15;-3.2002792649228646
16;-3.201664431884451
17;-3.20238717248854
