EVID;I;StdI;Io;Io_std;Io_ini;Depi;Ndata;Mag;StdM;Depth;Hmin;Hmax;Hmin_ini;Hmax_ini;StdIo_inv;RegID;Poids_int;eqStd;Poids_int_norm;Poids_evt;Poids
640001;3.5;0.75888847551028;7.998864874184443;0.25;7.5;112.98588536070258;117;5.14;0.25;5.742442907284217;2.0;7.0;2.0;7.0;0.25;-99;1.7363772402778561;51.623392579335444;0.006379047518248504;0.058823529411764705;0.0003752380893087355
640001;4.0;0.7466429555514904;7.998864874184443;0.25;7.5;84.51383899134498;175;5.14;0.25;5.742442907284217;2.0;7.0;2.0;7.0;0.25;-99;1.7938001503646988;50.79039101906584;0.006590005980259596;0.058823529411764705;0.00038764741060350565
640001;4.5;0.5896763606323197;7.998864874184443;0.25;7.5;53.44474981195736;187;5.14;0.25;5.742442907284217;2.0;7.0;2.0;7.0;0.25;-99;2.875891944716045;40.1127375655656;0.010565360422344686;0.058823529411764705;0.0006214917895496874
640001;5.0;0.6929776596608875;7.998864874184443;0.25;7.5;45.3434007674415;146;5.14;0.25;5.742442907284217;2.0;7.0;2.0;7.0;0.25;-99;2.0823874227764905;47.13980898092912;0.007650208729508924;0.058823529411764705;0.0004500122782064073
640001;5.5;0.6641406945582081;7.998864874184443;0.25;7.5;33.89907114396737;87;5.14;0.25;5.742442907284217;2.0;7.0;2.0;7.0;0.25;-99;2.267147707993542;45.178174276579135;0.008328975193123778;0.058823529411764705;0.0004899397172425751
640001;6.0;0.6355362449743679;7.998864874184443;0.25;7.5;27.23905822697766;88;5.14;0.25;5.742442907284217;2.0;7.0;2.0;7.0;0.25;-99;2.475821629326551;43.232356441633776;0.009095594813057004;0.058823529411764705;0.0005350349890033532
640001;6.5;0.5459016161211421;7.998864874184443;0.25;7.5;21.577181000593825;36;5.14;0.25;5.742442907284217;2.0;7.0;2.0;7.0;0.25;-99;3.35560814561321;37.13496033757286;0.01232772655443415;0.058823529411764705;0.00072516038555495
640001;7.0;0.5966993788969933;7.998864874184443;0.25;7.5;8.82551608219391;30;5.14;0.25;5.742442907284217;2.0;7.0;2.0;7.0;0.25;-99;2.808593124978479;40.59047842034049;0.010318120157343702;0.058823529411764705;0.0006069482445496295
640001;7.5;0.5020458146424487;7.998864874184443;0.25;7.5;6.800606549156702;2;5.14;0.25;5.742442907284217;2.0;7.0;2.0;7.0;0.25;-99;3.9674667724657815;34.15166920893414;0.01457555333113059;0.058823529411764705;0.0008573854900665053
740150;3.0;0.5706612440568947;6.120708181417983;0.25;6.0;83.08090352257744;190;4.19;0.25;9.10934825405476;7.0;13.0;7.0;13.0;0.25;-99;3.0707413866315525;38.8192341594756;0.011281192109175784;0.058823529411764705;0.0006635995358338696
740150;3.5;0.7080587542157143;6.120708181417983;0.25;6.0;61.18999021325817;89;4.19;0.25;9.10934825405476;7.0;13.0;7.0;13.0;0.25;-99;1.9946256828678257;48.16570051816244;0.007327792438754069;0.058823529411764705;0.000431046614044357
