;Beta values during inversion
0;-4.0
1;-3.65484627160188
2;-3.5296487634227036
3;-3.456817955017679
4;-3.409842311798208
5;-3.3791948398198053
6;-3.3558847108147507
7;-3.3372063879094322
8;-3.322234903475331
9;-3.310204193927996
10;-3.3004916179830777
11;-3.2926152069094488
12;-3.2862109891100495
13;-3.28104091673687
14;-3.2769272888451555
15;-3.2736824936852633
16;-3.271140665113516
17;-3.269164363036251
18;-3.267638898599016
19;-3.2664686928770665
