;Beta values during inversion
0;-4.0
1;-3.613107078307184
2;-3.493429534642395
3;-3.4225491116625566
4;-3.379291334335815
5;-3.349287993093199
6;-3.3256913182010575
7;-3.3071180801634403
8;-3.292499304405104
9;-3.2809688225994527
10;-3.2718157211084145
11;-3.2645006485375996
12;-3.258695263382185
13;-3.254151827401105
14;-3.250625931057244
15;-3.247913686368787
16;-3.2458510195005252
17;-3.2443055720357714
18;-3.2431699846908457
