;Beta values during inversion
0;-3.0
1;-3.04465375159868
2;-3.0826463819595675
3;-3.115287236727938
4;-3.143292677127749
5;-3.1672384612739743
6;-3.1875405621210233
7;-3.2043083516410493
8;-3.218050974299186
9;-3.2292389116904765
10;-3.2383509185767134
11;-3.24574112122156
12;-3.2516750888261066
13;-3.256353368927778
14;-3.2599182033080685
15;-3.2624607462140682
16;-3.2640489967074213
17;-3.2648519892700025
