;Beta values during inversion
0;-4.0
1;-3.604780296486716
2;-3.483782819064513
3;-3.410692656375395
4;-3.365594108795434
5;-3.3316308986213476
6;-3.304313576227548
7;-3.2823067205092387
8;-3.264553306624943
9;-3.250188383953999
10;-3.238532844585639
11;-3.229109499264745
12;-3.2215252428504098
13;-3.2154282780155112
14;-3.210538843280171
15;-3.2066268493295023
16;-3.2035000880291244
17;-3.2010001913556407
18;-3.199014385474141
19;-3.1974824834046665
20;-3.1963448360584668
