;Beta values during inversion
0;-4.0
1;-3.6241732526931107
2;-3.5041198662097615
3;-3.43365237697006
4;-3.39015456416243
5;-3.3615724681282764
6;-3.339066052837309
7;-3.3213451972966035
8;-3.3074018072796405
9;-3.296411751693058
10;-3.2876949268699187
11;-3.280729157624013
12;-3.2751885087413335
13;-3.2708584254145006
14;-3.267518532427214
15;-3.2649709976780676
16;-3.2630550845129345
17;-3.2616402235028548
18;-3.2606194692583994
