EVID;I;StdI;Io;Io_std;Io_ini;Depi;Ndata;Mag;StdM;Depth;Hmin;Hmax;Hmin_ini;Hmax_ini;StdIo_inv;RegID;Poids_int;eqStd;Poids_int_norm;Poids_evt;Poids
640001;3.5;0.75888847551028;7.999999993638002;0.25;7.5;112.98588536070258;117;5.14;0.25;5.610404836903781;2.0;7.0;2.0;7.0;0.25;-99;1.7363772402778561;61.91245610191506;0.005217637821077141;0.05;0.0002608818910538571
640001;4.0;0.7466429555514904;7.999999993638002;0.25;7.5;84.51383899134498;175;5.14;0.25;5.610404836903781;2.0;7.0;2.0;7.0;0.25;-99;1.7938001503646988;60.91342891760593;0.005390187852553871;0.05;0.00026950939262769357
640001;4.5;0.5896763606323197;7.999999993638002;0.25;7.5;53.44474981195736;187;5.14;0.25;5.610404836903781;2.0;7.0;2.0;7.0;0.25;-99;2.875891944716045;48.10761128957345;0.008641764146643825;0.05;0.0004320882073321913
640001;5.0;0.6929776596608875;7.999999993638002;0.25;7.5;45.3434007674415;146;5.14;0.25;5.610404836903781;2.0;7.0;2.0;7.0;0.25;-99;2.0823874227764905;56.535249009432825;0.006257363390385907;0.05;0.00031286816951929536
640001;5.5;0.6641406945582081;7.999999993638002;0.25;7.5;33.89907114396737;87;5.14;0.25;5.610404836903781;2.0;7.0;2.0;7.0;0.25;-99;2.267147707993542;54.18264069655574;0.006812549342850491;0.05;0.00034062746714252456
640001;6.0;0.6355362449743679;7.999999993638002;0.25;7.5;27.23905822697766;88;5.14;0.25;5.610404836903781;2.0;7.0;2.0;7.0;0.25;-99;2.475821629326551;51.8490017149015;0.007439593350894133;0.05;0.00037197966754470667
640001;6.5;0.5459016161211421;7.999999993638002;0.25;7.5;21.577181000593825;36;5.14;0.25;5.610404836903781;2.0;7.0;2.0;7.0;0.25;-99;3.35560814561321;44.53633298534241;0.010083262765218183;0.05;0.0005041631382609092
640001;7.0;0.5966993788969933;7.999999993638002;0.25;7.5;8.82551608219391;30;5.14;0.25;5.610404836903781;2.0;7.0;2.0;7.0;0.25;-99;2.808593124978479;48.68057072175113;0.00843953800647604;0.05;0.000421976900323802
640001;7.5;0.5020458146424487;7.999999993638002;0.25;7.5;6.800606549156702;2;5.14;0.25;5.610404836903781;2.0;7.0;2.0;7.0;0.25;-99;3.9674667724657815;40.958441804377806;0.011921835996060257;0.05;0.0005960917998030129
740150;3.0;0.5706612440568947;6.124982889974572;0.25;6.0;83.08090352257744;190;4.19;0.25;8.91423578235721;7.0;13.0;7.0;13.0;0.25;-99;3.0707413866315525;46.556299590634815;0.009227266993589365;0.05;0.0004613633496794683
740150;3.5;0.7080587542157143;6.124982889974572;0.25;6.0;61.18999021325817;89;4.19;0.25;8.91423578235721;7.0;13.0;7.0;13.0;0.25;-99;1.9946256828678257;57.76561109124822;0.005993648246712571;0.05;0.0002996824123356286
740150;4.0;0.8372845085474891;6.124982889974572;0.25;6.0;32.114866258181245;91;4.19;0.25;8.91423578235721;7.0;13.0;7.0;13.0;0.25;-99;1.4264412459067335;68.30824561593668;0.004286311535042001;0.05;0.00021431557675210007
740150;4.5;0.4553771287944969;6.124982889974572;0.25;6.0;26.616228926331182;24;4.19;0.25;8.91423578235721;7.0;13.0;7.0;13.0;0.25;-99;4.82233715607864;37.15106686440055;0.01449063495413887;0.05;0.0007245317477069436
740150;5.0;0.7110630216104686;6.124982889974572;0.25;6.0;19.32624203741711;37;4.19;0.25;8.91423578235721;7.0;13.0;7.0;13.0;0.25;-99;1.977806555194501;58.01070846615706;0.005943108470775505;0.05;0.0002971554235387753
740150;5.5;0.740572010931202;6.124982889974572;0.25;6.0;12.74255155227191;12;4.19;0.25;8.91423578235721;7.0;13.0;7.0;13.0;0.25;-99;1.8233305609838164;60.418142581826444;0.00547892374688844;0.05;0.000273946187344422
740150;6.0;0.5621746655328201;6.124982889974572;0.25;6.0;3.2489267326763716;3;4.19;0.25;8.91423578235721;7.0;13.0;7.0;13.0;0.25;-99;3.1641528860144263;45.863938410721104;0.009507959092516907;0.05;0.0004753979546258454
740153;3.0;0.4663344626349441;7.359496053516325;0.25;7.0;80.79253660776398;221;4.56;0.25;3.49999999965;1.0;3.5;1.0;3.5;0.25;-99;4.598381265003581;38.04499986283561;0.013817670174124089;0.05;0.0006908835087062045
740153;3.5;0.4593666826994864;7.359496053516325;0.25;7.0;67.89273416510218;78;4.56;0.25;3.49999999965;1.0;3.5;1.0;3.5;0.25;-99;4.738937856710139;37.47654694346328;0.014240028502647493;0.05;0.0007120014251323747
