EVID;I;StdI;Io;Io_std;Io_ini;Depi;Ndata;Mag;StdM;Depth;Hmin;Hmax;Hmin_ini;Hmax_ini;StdIo_inv;RegID;Poids_int;eqStd;Poids_int_norm;Poids_evt;Poids
640001;3.5;0.75888847551028;7.935855128774196;0.25;7.5;112.98588536070258;117;5.14;0.25;6.10474930519454;2.0;7.0;2.0;7.0;0.25;-99;1.7363772402778561;46.904957491957234;0.0068179492724286;0.06666666666666667;0.00045452995149524
640001;4.0;0.7466429555514904;7.935855128774196;0.25;7.5;84.51383899134498;175;5.14;0.25;6.10474930519454;2.0;7.0;2.0;7.0;0.25;-99;1.7938001503646988;46.14809319414624;0.007043422446670778;0.06666666666666667;0.0004695614964447185
640001;4.5;0.5896763606323197;7.935855128774196;0.25;7.5;53.44474981195736;187;5.14;0.25;6.10474930519454;2.0;7.0;2.0;7.0;0.25;-99;2.875891944716045;36.44638905719728;0.011292295785288222;0.06666666666666667;0.0007528197190192148
640001;5.0;0.6929776596608875;7.935855128774196;0.25;7.5;45.3434007674415;146;5.14;0.25;6.10474930519454;2.0;7.0;2.0;7.0;0.25;-99;2.0823874227764905;42.83117838548549;0.008176571015041368;0.06666666666666667;0.0005451047343360912
640001;5.5;0.6641406945582081;7.935855128774196;0.25;7.5;33.89907114396737;87;5.14;0.25;6.10474930519454;2.0;7.0;2.0;7.0;0.25;-99;2.267147707993542;41.04883925926705;0.008902039088999607;0.06666666666666667;0.0005934692725999737
640001;6.0;0.6355362449743679;7.935855128774196;0.25;7.5;27.23905822697766;88;5.14;0.25;6.10474930519454;2.0;7.0;2.0;7.0;0.25;-99;2.475821629326551;39.28087132312373;0.00972140493711424;0.06666666666666667;0.0006480936624742827
640001;6.5;0.5459016161211421;7.935855128774196;0.25;7.5;21.577181000593825;36;5.14;0.25;6.10474930519454;2.0;7.0;2.0;7.0;0.25;-99;3.35560814561321;33.74078395608218;0.013175919140288926;0.06666666666666667;0.0008783946093525951
640001;7.0;0.5966993788969933;7.935855128774196;0.25;7.5;8.82551608219391;30;5.14;0.25;6.10474930519454;2.0;7.0;2.0;7.0;0.25;-99;2.808593124978479;36.88046387029581;0.011028044487573897;0.06666666666666667;0.0007352029658382598
640001;7.5;0.5020458146424487;7.935855128774196;0.25;7.5;6.800606549156702;2;5.14;0.25;6.10474930519454;2.0;7.0;2.0;7.0;0.25;-99;3.9674667724657815;31.03016893092891;0.01557840460428355;0.06666666666666667;0.0010385603069522366
740150;3.0;0.5706612440568947;6.10931139294244;0.25;6.0;83.08090352257744;190;4.19;0.25;9.279063503570246;7.0;13.0;7.0;13.0;0.25;-99;3.0707413866315525;35.27111329078747;0.01205737930511619;0.06666666666666667;0.0008038252870077459
740150;3.5;0.7080587542157143;6.10931139294244;0.25;6.0;61.18999021325817;89;4.19;0.25;9.279063503570246;7.0;13.0;7.0;13.0;0.25;-99;1.9946256828678257;43.76330230336511;0.007831971306592298;0.06666666666666667;0.0005221314204394865
740150;4.0;0.8372845085474891;6.10931139294244;0.25;6.0;32.114866258181245;91;4.19;0.25;9.279063503570246;7.0;13.0;7.0;13.0;0.25;-99;1.4264412459067335;51.750415969470446;0.00560097415993295;0.06666666666666667;0.0003733982773288633
740150;4.5;0.4553771287944969;6.10931139294244;0.25;6.0;26.616228926331182;24;4.19;0.25;9.279063503570246;7.0;13.0;7.0;13.0;0.25;-99;4.82233715607864;28.145696710644103;0.018935084693594888;0.06666666666666667;0.0012623389795729926
740150;5.0;0.7110630216104686;6.10931139294244;0.25;6.0;19.32624203741711;37;4.19;0.25;9.279063503570246;7.0;13.0;7.0;13.0;0.25;-99;1.977806555194501;43.94898839426361;0.0077659303814849884;0.06666666666666667;0.0005177286920989993
740150;5.5;0.740572010931202;6.10931139294244;0.25;6.0;12.74255155227191;12;4.19;0.25;9.279063503570246;7.0;13.0;7.0;13.0;0.25;-99;1.8233305609838164;45.77286362018389;0.007159374693063338;0.06666666666666667;0.00047729164620422253
740150;6.0;0.5621746655328201;6.10931139294244;0.25;6.0;3.2489267326763716;3;4.19;0.25;9.279063503570246;7.0;13.0;7.0;13.0;0.25;-99;3.1641528860144263;34.74657955787472;0.012424163002506749;0.06666666666666667;0.0008282775335004499
740153;3.0;0.4663344626349441;7.4007522163175725;0.25;7.0;80.79253660776398;221;4.56;0.25;3.49999999965;1.0;3.5;1.0;3.5;0.25;-99;4.598381265003581;28.822941516168104;0.018055713627681262;0.06666666666666667;0.0012037142418454174
740153;3.5;0.4593666826994864;7.4007522163175725;0.25;7.0;67.89273416510218;78;4.56;0.25;3.49999999965;1.0;3.5;1.0;3.5;0.25;-99;4.738937856710139;28.392280843048514;0.018607614268815804;0.06666666666666667;0.0012405076179210536
740153;4.0;0.44305044942478555;7.4007522163175725;0.25;7.0;39.54963058127123;126;4.56;0.25;3.49999999965;1.0;3.5;1.0;3.5;0.25;-99;5.094406984294661;27.38381615702979;0.020003376908159023;0.06666666666666667;0.001333558460543935
740153;4.5;0.38698330208899157;7.4007522163175725;0.25;7.0;26.490427326371915;31;4.56;0.25;3.49999999965;1.0;3.5;1.0;3.5;0.25;-99;6.677525387089888;23.91844904796622;0.026219549702948045;0.06666666666666667;0.0017479699801965364
740153;5.0;0.6928444294814045;7.4007522163175725;0.25;7.0;18.28865382234031;43;4.56;0.25;3.49999999965;1.0;3.5;1.0;3.5;0.25;-99;2.083188363111939;42.822943768533236;0.008179715936807596;0.06666666666666667;0.0005453143957871731
740153;5.5;0.7425141517306686;7.4007522163175725;0.25;7.0;12.339375413743902;24;4.56;0.25;3.49999999965;1.0;3.5;1.0;3.5;0.25;-99;1.8138047264110029;45.892902380268005;0.0071219711522955515;0.06666666666666667;0.00047479807681970345
740153;6.0;0.9403802636180291;7.4007522163175725;0.25;7.0;7.153068834971498;15;4.56;0.25;3.49999999965;1.0;3.5;1.0;3.5;0.25;-99;1.130818717921183;58.12250115093714;0.004440201401088185;0.06666666666666667;0.0002960134267392123
740153;6.5;0.355;7.4007522163175725;0.25;7.0;5.1544554451726095;4;4.56;0.25;3.49999999965;1.0;3.5;1.0;3.5;0.25;-99;7.934933544931561;21.941642872423955;0.031156809208567095;0.06666666666666667;0.002077120613904473
740153;7.0;0.5623412096685837;7.4007522163175725;0.25;7.0;1.9677057808479916;3;4.56;0.25;3.49999999965;1.0;3.5;1.0;3.5;0.25;-99;3.1622789594220326;34.75687322533787;0.012416804960630348;0.06666666666666667;0.0008277869973753565
310037;3.0;0.5975040913986939;5.50000000055;0.25;6.0;50.85167695301395;194;4.85;0.25;10.000000001;10.0;16.0;10.0;16.0;0.25;-99;2.801033049371755;36.93020109375296;0.010998359571884653;0.06666666666666667;0.0007332239714589769
310037;3.5;0.5007751074585641;5.50000000055;0.25;6.0;31.06600303364008;73;4.85;0.25;10.000000001;10.0;16.0;10.0;16.0;0.25;-99;3.987627059166947;30.95162976691703;0.015657564713537325;0.06666666666666667;0.001043837647569155
310037;4.0;0.8315161253341739;5.50000000055;0.25;6.0;19.94899099541739;129;4.85;0.25;10.000000001;10.0;16.0;10.0;16.0;0.25;-99;1.4463008733417786;51.39388694294129;0.005678953719489836;0.06666666666666667;0.0003785969146326557
310037;4.5;0.5386535680444302;5.50000000055;0.25;6.0;15.174848619755178;19;4.85;0.25;10.000000001;10.0;16.0;10.0;16.0;0.25;-99;3.446520913027582;33.29280062531776;0.013532891474450656;0.06666666666666667;0.000902192764963377
310037;5.0;0.9719203366519902;5.50000000055;0.25;6.0;9.22978489117528;34;4.85;0.25;10.000000001;10.0;16.0;10.0;16.0;0.25;-99;1.0586165054738017;60.071912471166286;0.004156696751059148;0.06666666666666667;0.00027711311673727653
310037;5.5;0.8664086628877754;5.50000000055;0.25;6.0;9.485803137859149;10;4.85;0.25;10.000000001;10.0;16.0;10.0;16.0;0.25;-99;1.332153984290315;53.55050552861387;0.005230751749833819;0.06666666666666667;0.0003487167833222546
310037;6.0;0.9637369285937056;5.50000000055;0.25;6.0;4.340212140403589;10;4.85;0.25;10.000000001;10.0;16.0;10.0;16.0;0.25;-99;1.0766709582272955;59.566116930055884;0.00422758822565316;0.06666666666666667;0.000281839215043544
560053;3.5;0.4534624719160444;5.600031271844515;0.25;5.5;82.01108507441262;192;4.34;0.25;12.9999999987;9.5;13.0;9.5;13.0;0.25;-99;4.863145884940654;28.027356661488515;0.019095321672518307;0.06666666666666667;0.0012730214448345538
560053;4.0;0.7607844667697634;5.600031271844515;0.25;5.5;45.09039474661982;173;4.34;0.25;12.9999999987;9.5;13.0;9.5;13.0;0.25;-99;1.7277333892632631;47.022143866900386;0.00678400887263017;0.06666666666666667;0.00045226725817534467
560053;4.5;0.46563024444100043;5.600031271844515;0.25;5.5;16.989412277446025;13;4.34;0.25;12.9999999987;9.5;13.0;9.5;13.0;0.25;-99;4.612300947239895;28.77941558908141;0.018110369773347124;0.06666666666666667;0.0012073579848898082
560053;5.0;0.7203094161545229;5.600031271844515;0.25;5.5;9.2924051265201;7;4.34;0.25;12.9999999987;9.5;13.0;9.5;13.0;0.25;-99;1.9273554483140538;44.520484413821826;0.007567832249656378;0.06666666666666667;0.0005045221499770918
560053;5.5;0.6518098344182031;5.600031271844515;0.25;5.5;3.4307291697589375;2;4.34;0.25;12.9999999987;9.5;13.0;9.5;13.0;0.25;-99;2.3537383447584963;40.28670030292395;0.009242040417764016;0.06666666666666667;0.0006161360278509344
880077;3.0;0.5774557901834861;6.3919524309643485;0.25;6.5;141.11752849260998;1016;4.77;0.25;12.49999999875;9.5;12.5;9.5;12.5;0.25;-99;2.99890369422733;35.691066824843475;0.011775305956480301;0.06666666666666667;0.0007850203970986867
880077;3.5;0.4977321018571378;6.3919524309643485;0.25;6.5;98.04440565766704;616;4.77;0.25;12.49999999875;9.5;12.5;9.5;12.5;0.25;-99;4.0365347532442994;30.763549366451443;0.015849602578072736;0.06666666666666667;0.0010566401718715157
880077;4.0;0.518448060744834;6.3919524309643485;0.25;6.5;72.88617107027933;1059;4.77;0.25;12.49999999875;9.5;12.5;9.5;12.5;0.25;-99;3.720398763176609;32.043949850039176;0.01460828295381551;0.06666666666666667;0.0009738855302543673
880077;4.5;0.5276557477981072;6.3919524309643485;0.25;6.5;43.71575798857755;217;4.77;0.25;12.49999999875;9.5;12.5;9.5;12.5;0.25;-99;3.59168841112341;32.61305345850104;0.014102897009575241;0.06666666666666667;0.0009401931339716828
880077;5.0;0.6567759904975385;6.3919524309643485;0.25;6.5;28.272716757449498;211;4.77;0.25;12.49999999875;9.5;12.5;9.5;12.5;0.25;-99;2.318277733087838;40.59364572022394;0.009102803018233746;0.06666666666666667;0.0006068535345489164
880077;5.5;0.6575716046828495;6.3919524309643485;0.25;6.5;16.043239767843293;50;4.77;0.25;12.49999999875;9.5;12.5;9.5;12.5;0.25;-99;2.312671229375388;40.642820599993875;0.009080788874636096;0.06666666666666667;0.0006053859249757397
880077;6.0;0.8015169832304012;6.3919524309643485;0.25;6.5;9.901765692270185;28;4.77;0.25;12.49999999875;9.5;12.5;9.5;12.5;0.25;-99;1.5565910965144105;49.53971662598333;0.006112012348336817;0.06666666666666667;0.00040746748988912114
880077;6.5;1.1961837588931599;6.3919524309643485;0.25;6.5;4.50286464013504;6;4.77;0.25;12.49999999875;9.5;12.5;9.5;12.5;0.25;-99;0.6988825500319139;73.933061542049;0.0027441881078449533;0.06666666666666667;0.0001829458738563302
250038;3.0;0.598114624831142;5.743908414701355;0.25;5.5;131.123216947621;1151;4.49;0.25;17.9999999982;10.0;18.0;10.0;18.0;0.25;-99;2.7953175846931253;36.96793660512325;0.010975917589034764;0.06666666666666667;0.0007317278392689842
250038;3.5;0.755218682684444;5.743908414701355;0.25;5.5;94.84270999929758;586;4.49;0.25;17.9999999982;10.0;18.0;10.0;18.0;0.25;-99;1.753293205925749;46.67813697477335;0.0068843704354144865;0.06666666666666667;0.00045895802902763244
250038;4.0;0.7965163078390692;5.743908414701355;0.25;5.5;53.21078927609957;602;4.49;0.25;17.9999999982;10.0;18.0;10.0;18.0;0.25;-99;1.5761975789545648;49.23063765821566;0.006188997924735149;0.06666666666666667;0.0004125998616490099
250038;4.5;0.7310241846485876;5.743908414701355;0.25;5.5;24.38798197532025;115;4.49;0.25;17.9999999982;10.0;18.0;10.0;18.0;0.25;-99;1.8712702360658588;45.18273687511047;0.007347611595312628;0.06666666666666667;0.0004898407730208418
250038;5.0;1.0640234947214036;5.743908414701355;0.25;5.5;11.918727842984527;82;4.49;0.25;17.9999999982;10.0;18.0;10.0;18.0;0.25;-99;0.8832783071864739;65.76457332125497;0.0034682248489218376;0.06666666666666667;0.0002312149899281225
250038;5.5;0.9512247334050015;5.743908414701355;0.25;5.5;9.825197084421857;5;4.49;0.25;17.9999999982;10.0;18.0;10.0;18.0;0.25;-99;1.1051818187075535;58.79277011771613;0.004339537170823958;0.06666666666666667;0.00028930247805493056
250038;6.0;0.71;5.743908414701355;0.25;5.5;15.036035258908932;1;4.49;0.25;17.9999999982;10.0;18.0;10.0;18.0;0.25;-99;1.9837333862328903;43.88328574484791;0.007789202302141774;0.06666666666666667;0.0005192801534761182
650505;3.0;0.5866980376559597;6.45198249824709;0.25;6.0;52.86553796152944;59;4.57;0.25;6.076634830604293;4.0;10.0;4.0;10.0;0.25;-99;2.9051645009712;36.26230652450425;0.011407235557010884;0.06666666666666667;0.0007604823704673923
650505;3.5;0.4302007445177236;6.45198249824709;0.25;6.0;42.95577764333025;64;4.57;0.25;6.076634830604293;4.0;10.0;4.0;10.0;0.25;-99;5.403282628460474;26.58960873143321;0.02121618851646727;0.06666666666666667;0.0014144125677644846
650505;4.0;0.5464536850620034;6.45198249824709;0.25;6.0;38.818903614377085;111;4.57;0.25;6.076634830604293;4.0;10.0;4.0;10.0;0.25;-99;3.348831391045048;33.774905926621166;0.013149309963546876;0.06666666666666667;0.0008766206642364583
650505;4.5;0.6243742451076926;6.45198249824709;0.25;6.0;29.931409896954833;76;4.57;0.25;6.076634830604293;4.0;10.0;4.0;10.0;0.25;-99;2.5651338929312466;38.59097663349941;0.010072092834039878;0.06666666666666667;0.0006714728556026586
650505;5.0;0.7946449535489892;6.45198249824709;0.25;6.0;18.04235557322789;73;4.57;0.25;6.076634830604293;4.0;10.0;4.0;10.0;0.25;-99;1.5836300736968034;49.11497403139674;0.006218181889454742;0.06666666666666667;0.0004145454592969828
650505;5.5;0.762589491186439;6.45198249824709;0.25;6.0;9.80669118216279;22;4.57;0.25;6.076634830604293;4.0;10.0;4.0;10.0;0.25;-99;1.719564091952375;47.13370781373617;0.006751931825451118;0.06666666666666667;0.00045012878836340786
650505;6.0;0.7527145684887266;6.45198249824709;0.25;6.0;6.477405638844007;22;4.57;0.25;6.076634830604293;4.0;10.0;4.0;10.0;0.25;-99;1.7649782446120423;46.52336407507139;0.006930252170766399;0.06666666666666667;0.0004620168113844266
408;3.0;0.879429088164879;5.508375695988078;0.5;5.0;24.396899094336106;89;3.92;0.25;8.184386327684441;6.0;12.0;6.0;12.0;0.5;-99;1.2929994714271302;54.35526474404286;0.005077010111038133;0.06666666666666667;0.00033846734073587556
408;3.5;0.5503758437495415;5.508375695988078;0.5;5.0;29.181741166958062;5;3.92;0.25;8.184386327684441;6.0;12.0;6.0;12.0;0.5;-99;3.3012717193119463;34.01732453284915;0.012962565158461918;0.06666666666666667;0.0008641710105641279
408;4.0;0.7532988502803583;5.508375695988078;0.5;5.0;22.33837535188309;23;3.92;0.25;8.184386327684441;6.0;12.0;6.0;12.0;0.5;-99;1.7622413634445986;46.55947703960333;0.006919505705924859;0.06666666666666667;0.00046130038039499056
408;4.5;0.5609489897986455;5.508375695988078;0.5;5.0;15.247953555573028;4;3.92;0.25;8.184386327684441;6.0;12.0;6.0;12.0;0.5;-99;3.177995365280992;34.67082367270103;0.012478516007864609;0.06666666666666667;0.0008319010671909739
408;5.0;0.6167076986237264;5.508375695988078;0.5;5.0;15.400690254143584;6;3.92;0.25;8.184386327684441;6.0;12.0;6.0;12.0;0.5;-99;2.6293067728182122;38.11712698556695;0.010324070013644566;0.06666666666666667;0.000688271334242971
3527;2.0;0.472980665876636;6.42307867476094;0.5;6.0;121.03699716893074;55;4.93;0.25;8.0000000008;8.0;10.0;8.0;10.0;0.5;-99;4.470058669474515;29.233726355567395;0.01755185022373366;0.06666666666666667;0.0011701233482489107
