;Beta values during inversion
0;-4.0
1;-3.59479432372715
2;-3.4495878432814675
3;-3.3746048849659562
4;-3.328150315167493
5;-3.2922140225922276
6;-3.2638458865061164
7;-3.2413419112767614
8;-3.2233702802416926
9;-3.208923394425784
10;-3.1973549152489533
11;-3.188180999700597
12;-3.1809213594481895
13;-3.1751648268195685
14;-3.1705905048075826
15;-3.166994386005898
16;-3.1642468342805206
17;-3.1621990799541964
18;-3.1607115257935843
19;-3.1596709169692714
