;Beta values during inversion
0;-3.0
1;-3.0178792033654482
2;-3.032167221578992
3;-3.043988015931793
4;-3.0539720378884376
5;-3.062443241837819
6;-3.0695840607870646
7;-3.075547971814522
8;-3.080531099869808
9;-3.084745124024939
10;-3.088276695807297
11;-3.0911681160273528
12;-3.0935086650069357
13;-3.0953883396484336
14;-3.0968768049504916
15;-3.0980261394182596
