;Beta values during inversion
0;-4.0
1;-3.6398773561312283
2;-3.517479203896511
3;-3.4460214578499366
4;-3.4011248083518373
5;-3.372574629681902
6;-3.3499067049238747
7;-3.331878204907932
8;-3.3175451946207213
9;-3.3061187000351615
10;-3.2969521583790584
11;-3.2895490685760955
12;-3.28356488000932
13;-3.2787856692651176
14;-3.275020705579218
15;-3.2720782024066
16;-3.269797721254359
17;-3.2680481182347685
18;-3.2667214168390517
19;-3.265728259114022
