EVID;I;StdI;Io;Io_std;Io_ini;Depi;Ndata;Mag;StdM;Depth;Hmin;Hmax;Hmin_ini;Hmax_ini;StdIo_inv;RegID;Poids_int;eqStd;Poids_int_norm;Poids_evt;Poids
640001;3.5;0.75888847551028;7.999999951279715;0.25;7.5;112.98588536070258;117;5.14;0.25;5.618311415178725;2.0;7.0;2.0;7.0;0.25;-99;1.7363772402778561;64.2699749830516;0.005083970630363234;0.047619047619047616;0.00024209383954110637
640001;4.0;0.7466429555514904;7.999999951279715;0.25;7.5;84.51383899134498;175;5.14;0.25;5.618311415178725;2.0;7.0;2.0;7.0;0.25;-99;1.7938001503646988;63.23290657734591;0.005252100217425075;0.047619047619047616;0.000250100010353575
640001;4.5;0.5896763606323197;7.999999951279715;0.25;7.5;53.44474981195736;187;5.14;0.25;5.618311415178725;2.0;7.0;2.0;7.0;0.25;-99;2.875891944716045;49.9394656381532;0.00842037654253918;0.047619047619047616;0.0004009703115494848
640001;5.0;0.6929776596608875;7.999999951279715;0.25;7.5;45.3434007674415;146;5.14;0.25;5.618311415178725;2.0;7.0;2.0;7.0;0.25;-99;2.0823874227764905;58.68801317647044;0.0060970601623062965;0.047619047619047616;0.0002903361982050617
640001;5.5;0.6641406945582081;7.999999951279715;0.25;7.5;33.89907114396737;87;5.14;0.25;5.618311415178725;2.0;7.0;2.0;7.0;0.25;-99;2.267147707993542;56.2458216219207;0.006638023175361406;0.047619047619047616;0.00031609634168387643
640001;6.0;0.6355362449743679;7.999999951279715;0.25;7.5;27.23905822697766;88;5.14;0.25;5.618311415178725;2.0;7.0;2.0;7.0;0.25;-99;2.475821629326551;53.823321717806046;0.007249003360295171;0.047619047619047616;0.0003451906362045319
640001;6.5;0.5459016161211421;7.999999951279715;0.25;7.5;21.577181000593825;36;5.14;0.25;5.618311415178725;2.0;7.0;2.0;7.0;0.25;-99;3.35560814561321;46.23219925394422;0.00982494636740071;0.047619047619047616;0.0004678545889238433
640001;7.0;0.5966993788969933;7.999999951279715;0.25;7.5;8.82551608219391;30;5.14;0.25;5.618311415178725;2.0;7.0;2.0;7.0;0.25;-99;2.808593124978479;50.53424237115418;0.008223331099263763;0.047619047619047616;0.0003915871952030363
640001;7.5;0.5020458146424487;7.999999951279715;0.25;7.5;6.800606549156702;2;5.14;0.25;5.618311415178725;2.0;7.0;2.0;7.0;0.25;-99;3.9674667724657815;42.518068186132105;0.011616418414313212;0.047619047619047616;0.0005531627816339625
740150;3.0;0.5706612440568947;6.1179227836191155;0.25;6.0;83.08090352257744;190;4.19;0.25;8.984244733416142;7.0;13.0;7.0;13.0;0.25;-99;3.0707413866315525;48.329082681974256;0.008990879781733095;0.047619047619047616;0.0004281371324634807
