;Beta values during inversion
0;-4.0
1;-3.6601065146351766
2;-3.5325058785558903
3;-3.458256143992478
4;-3.409799410469501
5;-3.3780653502099596
6;-3.3537937918936143
7;-3.3342876371290484
8;-3.3185943728479135
9;-3.305927092711978
10;-3.2956462647739158
11;-3.2872615531736478
12;-3.280424264067048
13;-3.2749033934800917
14;-3.270485005838184
15;-3.2669659740438988
16;-3.2641772588791107
17;-3.261979479934545
18;-3.260256755497606
19;-3.258911995587532
20;-3.2578653843828995
