;Beta values during inversion
0;-3.0
1;-3.0361131554265417
2;-3.0667767071082714
3;-3.093355012653025
4;-3.116317175596676
5;-3.136133721054359
6;-3.1532487344274345
7;-3.1676863325017344
8;-3.1797381771058415
9;-3.1896783427786426
10;-3.197849222608531
11;-3.2045339497592265
12;-3.209945809804198
13;-3.2142659679229237
14;-3.2176453032659014
15;-3.220164927580652
16;-3.2218456289605784
17;-3.222715100624023
