;Beta values during inversion
0;-3.0
1;-3.0339732367956387
2;-3.062211321046415
3;-3.0859109869850836
4;-3.1057939280406943
5;-3.122407601475982
6;-3.136057855641456
7;-3.146728944216992
8;-3.155082171691687
9;-3.1617203184407963
10;-3.167010535609279
11;-3.1712085774883074
12;-3.174513139175275
13;-3.1770776914096968
14;-3.1790313440875826
15;-3.180518012902486
16;-3.1816755288592424
